"postnummer","week","barn: 0","barn: 1","barn: 2","barn: 3","Inkomstkälla: Förvärvsarbete","Inkomstkälla: Studerande","Inkomstkälla: Vård av barn/anhörig","Inkomstkälla: Sjuk","Inkomstkälla: Arbetslös","Inkomstkälla: Förtidspension","Inkomstkälla: Ekonomiskt bistånd","Inkomstkälla: Arbetsmarknadspol åtgärd","Inkomstkälla: Ålderspensionär","Inkomstkälla: Saknar inkomst","Medelålder","Befolkning 0-17 år","Befolkning 18+ år","Befolkning Totalt","Befolkning 0-17 år %","Befolkning 18+ år %","Inkomst Kvartil 1","Inkomst Kvartil 2","Inkomst Kvartil 3","Inkomst Kvartil 4","Inkomst: Median","Genomsnittlig boarea per person"
"74972","37","0.7140077821","0.1128404669","0.1225680934","0.05058365759","0.8168604651","0.008720930233","0.02180232558","0.04069767442","0.008720930233","0.03052325581","0.00726744186","0.008720930233","0.01744186047","0.03924418605","43.6","272","977","1249","0.2177742194","0.7822257806","0.2675026123","0.2225705329","0.2737722048","0.2361546499","241491","49.2"
"75217","37","0.7824773414","0.1102719033","0.08610271903","0.02114803625","0.8009950249","0.07711442786","0.01865671642","0.01243781095","0.007462686567","0.02611940299","0.01243781095","0.008706467662","0.008706467662","0.02736318408","40.8","231","1062","1293","0.1786542923","0.8213457077","0.203685742","0.2065955383","0.2599418041","0.3297769156","265781","38.2"
"75218","37","0.802507837","0.09090909091","0.08150470219","0.02507836991","0.7878787879","0.08585858586","0.0202020202","0.0101010101","0.007575757576","0.02525252525","0.007575757576","0","0.007575757576","0.04797979798","44","106","551","657","0.1613394216","0.8386605784","0.2154398564","0.2064631957","0.2280071813","0.3500897666","268888","43.3"
"75219","37","0.8","0.08461538462","0.1153846154","0","0.8790322581","0.04838709677","0.02419354839","0","0","0","0","0","0.02419354839","0.02419354839","48.9","44","212","256","0.171875","0.828125","0.08530805687","0.2417061611","0.2701421801","0.4028436019","303737","43.6"
"75220","37","0.6930051813","0.1386010363","0.1411917098","0.02720207254","0.8369140625","0.0380859375","0.02734375","0.009765625","0.005859375","0.017578125","0.0263671875","0","0.0068359375","0.03125","36.6","391","1309","1700","0.23","0.77","0.184566428","0.2068416866","0.2832140016","0.3253778839","276572","34.3"
"75221","37","0.7174757282","0.1145631068","0.1126213592","0.05533980583","0.8115942029","0.04565217391","0.02536231884","0.01376811594","0.004347826087","0.02101449275","0.04637681159","0.002173913043","0.002898550725","0.0268115942","33.5","558","1690","2248","0.2482206406","0.7517793594","0.190881459","0.2729483283","0.2996960486","0.2364741641","247391","31.2"
"75222","37","0.8405797101","0.07971014493","0.07971014493","0","0.7619047619","0.1375661376","0","0","0","0.01587301587","0","0.01587301587","0.03174603175","0.03703703704","41.7","37","246","283","0.1307420495","0.8692579505","0.2008733624","0.1834061135","0.2445414847","0.3711790393","290888","36.4"
"75223","37","0.946031746","0.03492063492","0.01904761905","0","0.6666666667","0.1886792453","0.009433962264","0.009433962264","0.009433962264","0.01886792453","0","0.01886792453","0.01886792453","0.05974842767","46","32","451","483","0.06625258799","0.933747412","0.327510917","0.2707423581","0.2074235808","0.1943231441","206141","42"
"75224","37","0.8765652952","0.05545617174","0.05366726297","0.01431127013","0.7685185185","0.1435185185","0.006172839506","0","0.00462962963","0.01851851852","0.00462962963","0.00462962963","0.01234567901","0.03703703704","40.7","116","837","953","0.1217208814","0.8782791186","0.2419161677","0.2467065868","0.2239520958","0.2874251497","244172","39.5"
"75225","37","0.8652751423","0.07400379507","0.04174573055","0.01897533207","0.759223301","0.1495145631","0.01941747573","0.005825242718","0","0.01941747573","0.005825242718","0","0.007766990291","0.03300970874","44.1","117","795","912","0.1282894737","0.8717105263","0.2409326425","0.2461139896","0.1994818653","0.3134715026","243509","43.5"
"75226","37","0.8946459413","0.06908462867","0.03626943005","0","0.7285921626","0.1785195936","0.00435413643","0.008708272859","0.008708272859","0.0145137881","0.00435413643","0","0.0145137881","0.03773584906","39.7","90","847","937","0.09605122732","0.9039487727","0.2694610778","0.2299401198","0.2526946108","0.2479041916","239413","39.3"
"75227","37","0.8588516746","0.05502392344","0.07177033493","0.01435406699","0.8123667377","0.08955223881","0","0.01066098081","0","0.02771855011","0","0","0.01492537313","0.0447761194","46.1","101","686","787","0.1283354511","0.8716645489","0.185840708","0.2374631268","0.2050147493","0.3716814159","275037","45.4"
"75228","37","0.8276450512","0.07167235495","0.07679180887","0.02389078498","0.7450704225","0.07746478873","0.007042253521","0.01408450704","0.008450704225","0.04647887324","0.01408450704","0.01267605634","0.01549295775","0.05915492958","40.5","176","937","1113","0.158131177","0.841868823","0.2661381653","0.261608154","0.2582106455","0.2140430351","228830","38.3"
"75229","37","0.8404669261","0.07392996109","0.0635538262","0.02204928664","0.7701421801","0.1232227488","0.007109004739","0.009478672986","0.00355450237","0.0154028436","0","0","0.0154028436","0.05568720379","41.7","210","1193","1403","0.1496792587","0.8503207413","0.2638888889","0.2352430556","0.2239583333","0.2769097222","239382","40.6"
"75230","37","0.8112903226","0.07419354839","0.09193548387","0.02258064516","0.8071748879","0.07324364723","0.01195814649","0.01494768311","0.004484304933","0.01793721973","0.004484304933","0.008968609865","0.008968609865","0.04783258595","43.4","202","985","1187","0.1701769166","0.8298230834","0.2142857143","0.237394958","0.2489495798","0.2993697479","259824","38.8"
"75231","37","0.78375","0.095","0.095","0.02625","0.8181818182","0.08333333333","0.007575757576","0.008658008658","0.003246753247","0.02272727273","0.00974025974","0","0.01298701299","0.03354978355","43.5","292","1323","1615","0.1808049536","0.8191950464","0.2023166023","0.2254826255","0.261003861","0.3111969112","267149","42.3"
"75232","37","0.9823151125","0.009646302251","0.008038585209","0","0.4342431762","0.3995037221","0.007444168734","0","0","0.007444168734","0.006203473945","0.003722084367","0.003722084367","0.1377171216","29.1","16","800","816","0.01960784314","0.9803921569","0.6172985782","0.2843601896","0.0663507109","0.03199052133","138067","25.3"
"75233","37","0.9770491803","0.009836065574","0.008196721311","0.004918032787","0.4506849315","0.4616438356","0.006849315068","0.004109589041","0","0.004109589041","0.004109589041","0","0","0.06849315068","29.9","24","792","816","0.02941176471","0.9705882353","0.5386565272","0.3105196451","0.1001267427","0.05069708492","150148","25.6"
"75234","37","0.9867149758","0.007246376812","0.006038647343","0","0.4373149062","0.4649555775","0.002961500494","0.002961500494","0.002961500494","0.002961500494","0.004935834156","0","0","0.08094768016","25.2","19","1036","1055","0.01800947867","0.9819905213","0.6607495069","0.2573964497","0.07001972387","0.01183431953","133676","19.8"
"75235","37","0.9926470588","0.007352941176","0","0","0.481884058","0.4565217391","0","0.005434782609","0","0","0","0","0","0.05615942029","26.2","3","548","551","0.005444646098","0.9945553539","0.5027124774","0.3725135624","0.1193490054","0.005424954792","155876","27.4"
"75236","37","0.7519083969","0.1450381679","0.07251908397","0.03053435115","0.7389162562","0.06157635468","0.02216748768","0.01477832512","0.007389162562","0.007389162562","0","0","0.01477832512","0.1330049261","40","104","514","618","0.1682847896","0.8317152104","0.2865731463","0.126252505","0.1903807615","0.3967935872","270802","60.4"
"75237","37","0.8775834658","0.06041335453","0.03815580286","0.02384737679","0.6372360845","0.1983365323","0.01343570058","0.008957133717","0.00575815739","0.01215611004","0.01983365323","0.006397952655","0.004478566859","0.09341010877","33.9","284","1876","2160","0.1314814815","0.8685185185","0.3582342954","0.2535370685","0.1941143181","0.1941143181","191435","32.9"
"75238","37","0.8626865672","0.05970149254","0.05671641791","0.02089552239","0.518590998","0.3933463796","0.005870841487","0","0","0.005870841487","0.00782778865","0","0","0.06849315068","33.3","80","621","701","0.1141226819","0.8858773181","0.4766666667","0.2266666667","0.08166666667","0.215","160624","32.2"
"75239","37","0.7848837209","0.1011627907","0.07790697674","0.03604651163","0.80835604","0.0744777475","0.009990917348","0.01271571299","0.00272479564","0.0272479564","0.006357856494","0.006357856494","0.01453224342","0.03723887375","41.1","318","1464","1782","0.1784511785","0.8215488215","0.2246478873","0.211971831","0.2309859155","0.3323943662","264875","37.3"
"75240","37","0.8607095926","0.07752956636","0.04730617608","0.01445466491","0.7427912341","0.07151095732","0.01038062284","0.0184544406","0.006920415225","0.0461361015","0.04728950404","0.01730103806","0.008073817762","0.03114186851","43.5","165","1149","1314","0.1255707763","0.8744292237","0.2849462366","0.2795698925","0.2347670251","0.2007168459","215766","38.8"
"75241","37","0.7864963504","0.08394160584","0.102189781","0.02737226277","0.7882534776","0.05409582689","0.02318392581","0.02163833076","0.01236476043","0.01854714065","0.02936630603","0.01081916538","0.01236476043","0.02936630603","40.7","212","874","1086","0.1952117864","0.8047882136","0.2434052758","0.2529976019","0.2841726619","0.2194244604","240205","36.5"
"75242","37","0.864628821","0.05822416303","0.06113537118","0.01601164483","0.8034321373","0.07176287051","0.01404056162","0.01404056162","0","0.02340093604","0.01560062402","0.004680187207","0.01248049922","0.04056162246","47.1","158","997","1155","0.1367965368","0.8632034632","0.262","0.282","0.243","0.213","222737","39.8"
"75243","37","0.84184514","0.09390444811","0.04283360791","0.02141680395","0.7338345865","0.04060150376","0.01954887218","0.02556390977","0.006015037594","0.04962406015","0.06015037594","0.01503759398","0.01203007519","0.03759398496","42.6","158","919","1077","0.1467038069","0.8532961931","0.3430493274","0.2567264574","0.2443946188","0.1558295964","202727","36.7"
"75244","37","0.868627451","0.06078431373","0.0431372549","0.02745098039","0.6765734266","0.03671328671","0.01048951049","0.04545454545","0.01048951049","0.08041958042","0.07167832168","0.01223776224","0.005244755245","0.0506993007","43.7","121","730","851","0.1421856639","0.8578143361","0.3919463087","0.3194630872","0.2067114094","0.08187919463","174293","36.8"
"75257","37","0.8806818182","0.09375","0.02556818182","0","0.7272727273","0","0","0","0","0","0","0","0","0.2727272727","30.5","54","512","566","0.09540636042","0.9045936396","0.2307692308","0.2307692308","0","0.5384615385","376979","34.6"
"75258","37","0.9233870968","0.06048387097","0.01612903226","0","0.4844868735","0.4033412888","0.01431980907","0.007159904535","0.007159904535","0.01431980907","0.01909307876","0","0","0.05011933174","28.4","26","429","455","0.05714285714","0.9428571429","0.5322580645","0.3133640553","0.1267281106","0.02764976959","151858","35"
"75260","37","0.6618911175","0.1045845272","0.1518624642","0.08166189112","0.76875","0.02678571429","0.0125","0.02232142857","0.009821428571","0.04642857143","0.04375","0.01607142857","0.009821428571","0.04375","38.3","488","1424","1912","0.2552301255","0.7447698745","0.2768240343","0.2410586552","0.2052932761","0.2768240343","233567","37.4"
"75261","37","1","0","0","0","0.3619854722","0.2167070218","0","0","0","0","0.007263922518","0","0","0.4140435835","26.9","3","913","916","0.00327510917","0.9967248908","0.9048192771","0.0734939759","0.02168674699","0","2936","16.6"
"75262","37","0.9293820933","0.03530895334","0.02648171501","0.008827238335","0.4611764706","0.3576470588","0.01529411765","0.008235294118","0","0.009411764706","0.02235294118","0.007058823529","0","0.1188235294","29.1","96","1010","1106","0.08679927667","0.9132007233","0.6105499439","0.2435465769","0.11335578","0.03254769921","138333","23.7"
"75263","37","0.7469586375","0.0802919708","0.1277372263","0.04501216545","0.7924901186","0.08893280632","0.008893280632","0.01383399209","0.00395256917","0.02272727273","0.009881422925","0.00395256917","0.004940711462","0.05039525692","41","395","1441","1836","0.2151416122","0.7848583878","0.2214234364","0.1926671459","0.2163910855","0.3695183321","273874","39.9"
"75264","37","0.7750759878","0.09422492401","0.09422492401","0.03647416413","0.7046632124","0.07124352332","0.01683937824","0.02590673575","0.003886010363","0.05958549223","0.04922279793","0.006476683938","0.01165803109","0.05051813472","41.7","264","1093","1357","0.1945467944","0.8054532056","0.3016175071","0.2568981922","0.2454804948","0.1960038059","216930","38.8"
"75265","37","0.5245901639","0.131147541","0.2295081967","0.1147540984","0.8317757009","0.02803738318","0","0","0.02803738318","0.02803738318","0","0","0.02803738318","0.05607476636","39.2","59","139","198","0.297979798","0.702020202","0.1818181818","0.1515151515","0.1893939394","0.4772727273","322863","45.2"
"75266","37","0.6658163265","0.1173469388","0.112244898","0.1045918367","0.6651718984","0.03736920777","0.03288490284","0.01793721973","0.01195814649","0.06278026906","0.08071748879","0.01943198804","0.01046337818","0.06128550075","36.6","295","847","1142","0.2583187391","0.7416812609","0.3875776398","0.2459627329","0.2186335404","0.147826087","191777","31.1"
"75267","37","0.5339506173","0.1651234568","0.212962963","0.08796296296","0.8621621622","0.02882882883","0.01531531532","0.01171171171","0","0.02522522523","0.01891891892","0.005405405405","0.004504504505","0.02792792793","37.1","566","1401","1967","0.2877478393","0.7122521607","0.1929955291","0.1870342772","0.2600596125","0.3599105812","282290","35.7"
"75268","37","0.4964028777","0.1294964029","0.2661870504","0.1079136691","0.7974683544","0","0.0253164557","0.01265822785","0.01265822785","0.04219409283","0.02953586498","0.0253164557","0.01265822785","0.04219409283","29.5","139","251","390","0.3564102564","0.6435897436","0.1836734694","0.1795918367","0.2897959184","0.3469387755","274207","29.4"
"75269","37","0.5735735736","0.1561561562","0.1651651652","0.1051051051","0.6666666667","0.04356060606","0.06818181818","0.01136363636","0","0.02083333333","0.1439393939","0.01136363636","0","0.03409090909","27","293","562","855","0.3426900585","0.6573099415","0.3001808318","0.2893309222","0.2893309222","0.1211573237","212594","24.6"
"75271","37","0.9848942598","0.01510574018","0","0","0.4039900249","0.5261845387","0.007481296758","0","0","0","0","0","0.007481296758","0.05486284289","25.7","3","417","420","0.007142857143","0.9928571429","0.565","0.3475","0.075","0.0125","149487","24.6"
"75272","37","0.9037656904","0.05230125523","0.02928870293","0.01464435146","0.5192771084","0.3457831325","0.01084337349","0.003614457831","0.009638554217","0.01204819277","0.01204819277","0.003614457831","0.007228915663","0.07590361446","33.3","78","894","972","0.08024691358","0.9197530864","0.5032327586","0.2586206897","0.1454741379","0.09267241379","154552","34.6"
"75273","37","0.9049429658","0.04752851711","0.03422053232","0.01330798479","0.5090206186","0.3724226804","0.007731958763","0.005154639175","0.003865979381","0.007731958763","0.01159793814","0.003865979381","0","0.07860824742","35","82","937","1019","0.08047105005","0.91952895","0.4732334047","0.2901498929","0.1466809422","0.08993576017","160557","34.3"
"75308","37","0.7645788337","0.1274298056","0.08423326134","0.02375809935","0.8212560386","0.04508856683","0.03542673108","0.006441223833","0.004830917874","0.008051529791","0.03381642512","0.004830917874","0.006441223833","0.03381642512","38.5","174","789","963","0.1806853583","0.8193146417","0.161038961","0.1948051948","0.2675324675","0.3766233766","289242","37.4"
"75309","37","0.9430693069","0.02475247525","0.02475247525","0.007425742574","0.5342789598","0.3687943262","0","0","0","0","0.007092198582","0","0.01891252955","0.07092198582","39.9","33","550","583","0.05660377358","0.9433962264","0.389298893","0.221402214","0.1254612546","0.2638376384","178148","35.8"
"75310","37","0.8413793103","0.08275862069","0.04827586207","0.0275862069","0.8141891892","0.08445945946","0.01013513514","0","0","0.01013513514","0.01013513514","0","0.02027027027","0.05067567568","47.4","76","486","562","0.1352313167","0.8647686833","0.1774891775","0.1991341991","0.1926406926","0.4307359307","299162","52.3"
"75311","37","0.922005571","0.05571030641","0.02228412256","0","0.5869017632","0.3274559194","0","0.01511335013","0","0.007556675063","0.007556675063","0.007556675063","0.01007556675","0.03778337531","40.3","43","524","567","0.0758377425","0.9241622575","0.3803088803","0.2355212355","0.1370656371","0.2471042471","182188","42.3"
"75312","37","0.9096045198","0.04519774011","0.03531073446","0.00988700565","0.6454545455","0.2545454545","0.006493506494","0.007792207792","0.006493506494","0.007792207792","0.007792207792","0","0.009090909091","0.05454545455","40.8","105","1051","1156","0.09083044983","0.9091695502","0.3270564916","0.2259663033","0.1526263627","0.2943508424","210354","38.8"
"75313","37","0.9262589928","0.03956834532","0.02697841727","0.007194244604","0.7337398374","0.1707317073","0.006097560976","0.01219512195","0","0.01219512195","0","0.008130081301","0.01829268293","0.03861788618","49.5","64","844","908","0.0704845815","0.9295154185","0.2386780906","0.241126071","0.1872705018","0.3329253366","250877","50.9"
"75314","37","0.9546979866","0.02684563758","0.01342281879","0.005033557047","0.539184953","0.3354231975","0","0.01097178683","0","0.01253918495","0.004702194357","0.004702194357","0.006269592476","0.08620689655","36.4","42","800","842","0.04988123515","0.9501187648","0.4397905759","0.2905759162","0.1465968586","0.1230366492","167217","32"
"75315","37","0.9424860853","0.03710575139","0.02040816327","0","0.6777546778","0.1995841996","0.006237006237","0.01247401247","0.01455301455","0.02286902287","0.006237006237","0.008316008316","0.01247401247","0.0395010395","48.6","48","779","827","0.05804111245","0.9419588875","0.2480417755","0.2689295039","0.2206266319","0.2624020888","235117","46.3"
"75316","37","0.8625498008","0.08167330677","0.04780876494","0.00796812749","0.7550644567","0.07182320442","0.01289134438","0.01289134438","0.01104972376","0.03314917127","0.04051565378","0.005524861878","0.005524861878","0.05156537753","47","101","809","910","0.110989011","0.889010989","0.2406483791","0.2269326683","0.2394014963","0.2930174564","250224","41.4"
"75317","37","0.7789317507","0.1127596439","0.09050445104","0.0178041543","0.8584795322","0.05380116959","0.02339181287","0.01052631579","0.008187134503","0.008187134503","0.00350877193","0.00350877193","0.008187134503","0.02222222222","42.8","235","1180","1415","0.1660777385","0.8339222615","0.1348797251","0.2027491409","0.2293814433","0.4329896907","309567","41.1"
"75318","37","0.742090784","0.1258596974","0.09766162311","0.03438789546","0.8275684047","0.05833763552","0.02219927723","0.01135776975","0.00413009809","0.007743933918","0.03252452246","0.005678884874","0.005678884874","0.02478058854","34.6","656","2506","3162","0.2074636306","0.7925363694","0.1632837167","0.1962110961","0.2846188543","0.3558863329","280556","33.3"
"75319","37","0.9272727273","0.04181818182","0.02545454545","0.005454545455","0.6788793103","0.0625","0.01293103448","0.006465517241","0","0.1163793103","0.03663793103","0","0.01939655172","0.06681034483","51.9","60","782","842","0.07125890736","0.9287410926","0.3102998696","0.2359843546","0.183833116","0.2698826597","215079","45"
"75320","37","0.8473967684","0.08258527828","0.0592459605","0.01077199282","0.7761674718","0.06280193237","0.004830917874","0.01449275362","0.009661835749","0.038647343","0.009661835749","0.004830917874","0.01771336554","0.06119162641","44.6","132","893","1025","0.1287804878","0.8712195122","0.2263513514","0.2466216216","0.2263513514","0.3006756757","249892","44.4"
"75321","37","0.9021276596","0.05744680851","0.02127659574","0.01914893617","0.6252319109","0.06493506494","0.005565862709","0.01669758813","0","0.01484230056","0","0","0.007421150278","0.2653061224","38.5","76","668","744","0.1021505376","0.8978494624","0.4347826087","0.1784107946","0.1874062969","0.1994002999","186958","39.6"
"75322","37","0.911634757","0.05154639175","0.0324005891","0.00441826215","0.7108626198","0.1086261981","0.009584664537","0.01277955272","0.004792332268","0.04153354633","0.01916932907","0.004792332268","0.01437699681","0.07348242812","51","89","1031","1120","0.07946428571","0.9205357143","0.2702439024","0.2419512195","0.196097561","0.2917073171","231817","47.1"
"75323","37","1","0","0","0","0.6428571429","0.07142857143","0","0","0","0","0.1666666667","0","0","0.119047619","46.7","3","54","57","0.05263157895","0.9473684211","0.462962963","0.1851851852","0.1666666667","0.1851851852","161291","51.1"
"75324","37","0.7525773196","0.08820160367","0.1088201604","0.05040091638","0.8542510121","0.06963562753","0.00971659919","0.006477732794","0.002429149798","0.01700404858","0.004048582996","0","0.01538461538","0.02105263158","38.6","402","1527","1929","0.2083981337","0.7916018663","0.1661085064","0.1821835231","0.237106497","0.4146014735","299067","36.6"
"75325","37","0.8949275362","0.06884057971","0.03079710145","0.005434782609","0.8107714702","0.096069869","0.01018922853","0.01601164483","0.004366812227","0","0.004366812227","0.008733624454","0.01018922853","0.03930131004","37.9","78","790","868","0.08986175115","0.9101382488","0.2088607595","0.2063291139","0.2746835443","0.3101265823","268879","36"
"75326","37","0.8945578231","0.05102040816","0.0425170068","0.0119047619","0.8210116732","0.1089494163","0.003891050584","0.009079118029","0.003891050584","0.01037613489","0","0.003891050584","0.009079118029","0.02983138781","37.2","104","853","957","0.1086729363","0.8913270637","0.2029816514","0.1846330275","0.2752293578","0.3371559633","279011","37.2"
"75327","37","0.9110604333","0.05017103763","0.02850627138","0.0102622577","0.819784525","0.08031341822","0.01175318315","0.008814887365","0.002938295788","0.01273261508","0.006856023506","0.006856023506","0.007835455436","0.04211557297","41.8","124","1246","1370","0.09051094891","0.9094890511","0.1993720565","0.2182103611","0.2708006279","0.3116169545","267019","40.3"
"75328","37","0.8163265306","0.07780612245","0.08801020408","0.01785714286","0.8303769401","0.07649667406","0.01219512195","0.006651884701","0.00332594235","0.0110864745","0.007760532151","0.0044345898","0.01441241685","0.0332594235","41.4","241","1237","1478","0.1630581867","0.8369418133","0.2254819782","0.2271584241","0.256496228","0.2908633697","258175","39.6"
"75329","37","0.877486078","0.06443914081","0.04693715195","0.01113762928","0.7936726272","0.08459422283","0.01031636864","0.01031636864","0.004126547455","0.03094910591","0.01237964237","0.005502063274","0.009628610729","0.03851444292","42","249","1922","2171","0.1146936895","0.8853063105","0.2192369694","0.2321332617","0.2563138098","0.2923159592","258309","38.8"
"75330","37","0.9015837104","0.06447963801","0.02714932127","0.006787330317","0.8126232742","0.0966469428","0.008875739645","0.006903353057","0.005917159763","0.01775147929","0.005917159763","0.002958579882","0.01084812623","0.0315581854","42.1","123","1329","1452","0.0847107438","0.9152892562","0.2159442724","0.2120743034","0.2716718266","0.3003095975","262019","39.9"
"75331","37","0.9008714597","0.06318082789","0.02723311547","0.00871459695","0.7811918063","0.08752327747","0.005586592179","0.01769087523","0.003724394786","0.03351955307","0.01489757914","0.006517690875","0.009310986965","0.04003724395","42.8","134","1413","1547","0.08661926309","0.9133807369","0.2450284091","0.2357954545","0.2542613636","0.2649147727","246644","40.3"
"75332","37","0.905380334","0.0612244898","0.02782931354","0.005565862709","0.7863105175","0.0734557596","0.01335559265","0.01669449082","0.005008347245","0.03171953255","0.006677796327","0.005008347245","0.01001669449","0.05175292154","47.5","73","858","931","0.07841031149","0.9215896885","0.2440191388","0.2153110048","0.2105263158","0.3301435407","258529","42.8"
"75333","37","0.8438538206","0.07087486157","0.05980066445","0.02547065338","0.7574206755","0.07574206755","0.009211873081","0.02047082907","0.006141248721","0.03787103378","0.03377686796","0.01023541453","0.01125895599","0.03787103378","45.9","245","1415","1660","0.1475903614","0.8524096386","0.2726628895","0.2712464589","0.2124645892","0.2436260623","220844","39.5"
"75334","37","0.750261233","0.07732497388","0.1327063741","0.03970741902","0.8404255319","0.04582651391","0.008183306056","0.009819967267","0.002454991817","0.02536824877","0.005728314239","0.003273322422","0.0147299509","0.0441898527","43","448","1730","2178","0.2056932966","0.7943067034","0.1933767002","0.212300414","0.212300414","0.3820224719","280279","38.6"
"75335","37","0.8285714286","0.08351648352","0.07582417582","0.01208791209","0.862475442","0.0442043222","0.00884086444","0.0137524558","0.005893909627","0.02259332024","0.01277013752","0.002946954813","0.01277013752","0.0137524558","42.8","247","1394","1641","0.1505179768","0.8494820232","0.1961792799","0.2615723733","0.2725936811","0.2696546657","252174","39"
"75336","37","0.8923766816","0.05605381166","0.03923766816","0.01233183857","0.7679814385","0.03944315545","0.008120649652","0.02088167053","0.006960556845","0.06148491879","0.04176334107","0.0162412993","0.01044083527","0.02668213457","46.6","157","1224","1381","0.113685735","0.886314265","0.2729549249","0.2938230384","0.254590985","0.1786310518","216619","40.2"
"75337","37","0.7426160338","0.0864978903","0.1360759494","0.03481012658","0.8735955056","0.03183520599","0.006554307116","0.008426966292","0","0.03277153558","0.00936329588","0.006554307116","0.01123595506","0.01966292135","42.3","449","1574","2023","0.2219476026","0.7780523974","0.1847682119","0.240397351","0.2642384106","0.3105960265","264175","37"
"75340","37","0.7919075145","0.1040462428","0.08670520231","0.01734104046","0.8137651822","0.04048582996","0.01214574899","0.02429149798","0.02429149798","0.01214574899","0.03643724696","0","0","0.03643724696","36.1","62","294","356","0.1741573034","0.8258426966","0.1920289855","0.1485507246","0.2463768116","0.4130434783","293702","37.4"
"75341","37","0.9566115702","0.04338842975","0","0","0.8899521531","0.05741626794","0","0.01435406699","0","0","0","0","0","0.03827751196","30.7","25","681","706","0.03541076487","0.9645892351","0.1706161137","0.317535545","0.3791469194","0.1327014218","242474","30.9"
"75342","37","0.845814978","0.09251101322","0.06167400881","0","0.875","0.0546875","0","0","0.0234375","0.0234375","0","0","0","0.0234375","43.2","52","385","437","0.118993135","0.881006865","0.09554140127","0.08917197452","0.2038216561","0.6114649682","401272","40.9"
"75418","37","0.698757764","0.1552795031","0.1195652174","0.02639751553","0.8559670782","0.03497942387","0.03189300412","0.006172839506","0.007201646091","0.01543209877","0.01440329218","0.003086419753","0.01234567901","0.01851851852","35.5","313","1125","1438","0.2176634214","0.7823365786","0.1568100358","0.1899641577","0.311827957","0.3413978495","284764","35.9"
"75419","37","0.8357142857","0.05","0.05714285714","0.05714285714","0.1818181818","0.1212121212","0","0","0","0","0.1515151515","0","0","0.5454545455","29.2","55","187","242","0.2272727273","0.7727272727","0.8235294118","0.1323529412","0.04411764706","0","0","28"
"75420","37","0.7437908497","0.1385620915","0.07712418301","0.04052287582","0.6992263056","0.03868471954","0.02127659574","0.0164410058","0.009671179884","0.04835589942","0.09477756286","0.01837524178","0.006769825919","0.04642166344","38.7","331","1288","1619","0.2044471896","0.7955528104","0.3152088258","0.2947202522","0.2781717888","0.1118991332","202624","30.6"
"75421","37","0.6567967699","0.1561238223","0.1184387618","0.06864064603","0.7568058076","0.03720508167","0.02813067151","0.009074410163","0.01451905626","0.02450090744","0.0444646098","0.009074410163","0.007259528131","0.06896551724","33.3","455","1296","1751","0.2598515134","0.7401484866","0.2699680511","0.249201278","0.3075079872","0.1733226837","233439","29"
"75422","37","0.8669565217","0.08434782609","0.04434782609","0.004347826087","0.7163814181","0.1699266504","0.01528117359","0.006112469438","0.007334963325","0.0097799511","0.01833740831","0.006112469438","0.003667481663","0.04706601467","31.6","215","1914","2129","0.1009863786","0.8990136214","0.2980659841","0.2775881684","0.2832764505","0.141069397","214445","33"
"75423","37","0.8149951315","0.1032132425","0.06621226874","0.01557935735","0.7558651026","0.1480938416","0.01539589443","0.007331378299","0.005865102639","0.008064516129","0.008064516129","0.00366568915","0.009530791789","0.03812316716","38.5","295","1749","2044","0.1443248532","0.8556751468","0.2419161677","0.2173652695","0.2491017964","0.2916167665","256309","39.4"
"75424","37","0.9176107106","0.04325437693","0.02574665294","0.01338825953","0.5478395062","0.2345679012","0.01466049383","0.006172839506","0.008487654321","0.002314814815","0.06867283951","0.00462962963","0.002314814815","0.1103395062","26.8","142","1381","1523","0.09323703217","0.9067629678","0.5275650842","0.2641653905","0.1653905054","0.04287901991","150920","22.9"
"75425","37","0.8983050847","0.04842615012","0.04358353511","0.009685230024","0.6869009585","0.2156549521","0.01437699681","0.007987220447","0","0.01118210863","0.004792332268","0","0.004792332268","0.05431309904","33.2","69","699","768","0.08984375","0.91015625","0.348265896","0.289017341","0.2268786127","0.1358381503","195781","34.7"
"75426","37","0.736785329","0.117583603","0.09708737864","0.04854368932","0.7442857143","0.04","0.01785714286","0.01571428571","0.007857142857","0.04571428571","0.05357142857","0.01071428571","0.007142857143","0.05714285714","39.5","453","1809","2262","0.200265252","0.799734748","0.3185437998","0.2576791809","0.260523322","0.1632536974","211060","34.5"
"75427","37","0.8090766823","0.08920187793","0.0641627543","0.03755868545","0.7489051095","0.05401459854","0.02627737226","0.01313868613","0.01313868613","0.04233576642","0.03357664234","0.008759124088","0.0102189781","0.0496350365","44.1","215","1061","1276","0.1684952978","0.8315047022","0.3064039409","0.2660098522","0.2620689655","0.1655172414","212815","38.2"
"75428","37","0.7972972973","0.08558558559","0.07957957958","0.03753753754","0.7503410641","0.05047748977","0.02319236016","0.03001364256","0.005457025921","0.03410641201","0.05047748977","0.01091405184","0.009549795362","0.03547066849","44","245","1094","1339","0.1829723674","0.8170276326","0.2890551918","0.3086997194","0.2432179607","0.1590271282","208117","37.3"
