"postnummer","week","postnummer_first_2","population","positivity_1w","adult_pop","cases_per_capita_2w5","test_per_capita_1w5","longitude","latitude"
"75336","51","75XXX","1381","0.02325581387","1249","80.06404877","3763.010498","17.61760311","59.87502727"
"75337","51","75XXX","2023","0.1666666716","1651","969.1096191","3149.606201","17.61001666","59.88217225"
"75340","51","75XXX","355","","298","","2348.993408","17.6505198","59.85758296"
"75341","51","75XXX","706","0.1071428582","685","1021.897827","4525.547363","17.65915037","59.85096054"
"75342","51","75XXX","435","0","398","502.5125732","5276.381836","17.6511908","59.84753697"
"75418","51","75XXX","1436","0.2857142985","1156","951.5570679","3287.197266","17.63758537","59.87026472"
"75419","51","75XXX","245","0.09090909362","202","990.098999","5940.594238","17.63727685","59.87486092"
"75420","51","75XXX","1617","0.3023255765","1331","1202.103638","3681.442627","17.65410721","59.86715261"
"75421","51","75XXX","1753","0.1538461596","1349.999878","740.7407837","2148.148438","17.65044329","59.86910723"
"75422","51","75XXX","2129","0.05063291267","1929","570.2436523","4199.066895","17.64646488","59.87085809"
"75423","51","75XXX","2044","0.1666666716","1793.999878","1003.344543","3232.999023","17.63937243","59.86757436"
"75424","51","75XXX","1521","0.08823529631","1393","215.3625336","2656.137939","17.64470419","59.87364092"
"75425","51","75XXX","764","0.1212121248","703","853.4850464","4836.415527","17.64136698","59.87321099"
"75426","51","75XXX","2264","0.2830188572","1885","1273.209595","3023.872559","17.65287328","59.87773681"
"75427","51","75XXX","1275","0.1111111119","1107","451.6711731","2619.692871","17.64574678","59.87697749"
"75428","51","75XXX","1338","0.09523809701","1127","798.5803223","1952.085205","17.64485241","59.8813391"
"75429","51","75XXX","1882","0.08695652336","1547","581.7711792","1616.031006","17.66000777","59.8751731"
"75430","51","75XXX","2849","0.200000003","2030","935.9605713","2512.315186","17.65797049","59.87585592"
"75431","51","75XXX","2697","0.0615384616","2271","396.301178","3258.476563","17.663383","59.87176285"
"75432","51","75XXX","1552","0.1052631587","1421","633.3568115","2814.919189","17.66928037","59.87388612"
"75433","51","75XXX","1802","0.1333333403","1615","804.9535522","2910.216797","17.67584743","59.87162011"
"75434","51","75XXX","1971","0.1269841343","1778","731.1586304","3937.007813","17.66810409","59.86808225"
"75435","51","75XXX","1362","0.03030303121","1241","402.9008789","2900.886475","17.67018734","59.86409751"
"75436","51","75XXX","1724","0.07500000298","1506","863.2138062","2855.245605","17.67492974","59.8664986"
"75437","51","75XXX","1921","0.1111111119","1679","893.388916","3811.792725","17.6786725","59.86096948"
"75439","51","75XXX","1128","0.2592592537","904","995.5751953","3318.583984","17.63943445","59.8842344"
"75440","51","75XXX","1989","0.1000000015","1577.999878","380.2281799","2724.968506","17.63395706","59.89225674"
"75441","51","75XXX","1938","0.174999997","1669.999878","898.2036743","2934.131836","17.64864215","59.88692584"
"75442","51","75XXX","1471","0.1351351291","1241","805.8017578","3062.046631","17.65512733","59.88787549"
"75443","51","75XXX","439","0.2727272809","260","2307.692383","9230.769531","17.65281741","59.89291318"
"75444","51","75XXX","1272","0.1851851791","992","1209.677368","2923.387207","17.67898513","59.86982299"
"75445","51","75XXX","805","0.09090909362","666","600.6005859","3303.303223","17.68272426","59.87883018"
"75446","51","75XXX","1342","0.190476194","1221","573.3005981","1883.701904","17.68334784","59.86907846"
"75447","51","75XXX","1507","0.2333333343","1276","940.4388428","2429.467041","17.68919821","59.87013381"
"75448","51","75XXX","1743","0.1944444478","1409","780.6955566","3193.754395","17.69188867","59.86422817"
"75449","51","75XXX","1559","0.1176470593","1278","391.2362976","1330.203491","17.69792443","59.86712873"
"75452","51","75XXX","1235","0.1599999964","959.000061","521.3764038","3023.983154","17.70854392","59.86247096"
"75453","51","75XXX","409","","316","","2848.101318","17.70600946","59.85778833"
"75454","51","75XXX","68","","54","","","17.72250485","59.8474593"
"75471","51","75XXX","1873","0.1568627506","1051","1522.359619","5423.40625","17.74448606","59.90777257"
"75550","51","75XXX","1040","0.1739130467","815","1104.294434","2944.785156","17.58187598","59.95749534"
"75591","51","75XXX","4006","0.1460674107","3031","857.8027344","3101.286621","17.50497866","59.77890813"
"75592","51","75XXX","1861","0.06060606241","1512","529.1005249","2182.539795","17.46518253","59.89397349"
"75593","51","75XXX","966","0.1199999973","678","1179.94104","3834.80835","17.57859542","59.93957191"
"75594","51","75XXX","2100","0.1041666642","1568.999878","573.6138306","3186.743408","17.68969356","59.90736507"
"75595","51","75XXX","614","0.1818181872","478","418.4100342","3138.075195","17.84191358","60.00946979"
"75596","51","75XXX","2272","0.09259258956","1796","612.472168","3285.077881","17.8598883","59.93341295"
"75597","51","75XXX","2690","0.151515156","2063","775.5695801","3587.009277","17.85441501","59.85284522"
"75598","51","75XXX","2021","0.125","1560","833.333313","3269.230713","17.72393573","59.79535879"
"75642","51","75XXX","304","","275","","2545.45459","17.63931235","59.80806766"
"75643","51","75XXX","1593","0.1000000015","1323","529.1005249","2645.502686","17.65195741","59.83259952"
"75644","51","75XXX","2315","0.1076923087","2005","698.2543945","3491.271729","17.63315491","59.83167512"
"75645","51","75XXX","2255","0.04761904851","1838","489.6626892","2393.906494","17.61766052","59.83059222"
"75646","51","75XXX","2177","0.1346153915","1704.999878","821.1144409","3401.759766","17.61316839","59.82074021"
"75647","51","75XXX","1798","0.09756097198","1414","495.0494995","3394.625244","17.63320023","59.82003215"
"75648","51","75XXX","2605","0.125","1922","520.2913818","1456.815796","17.62577107","59.81485457"
"75649","51","75XXX","1691","0","1332","450.4504395","1351.351318","17.62158712","59.81065107"
"75650","51","75XXX","1558","0.03846153989","1319","379.0750427","2047.005249","17.63067944","59.80891915"
"75651","51","75XXX","1417","0","1174","511.0732422","1277.683105","17.65870148","59.81395271"
"75652","51","75XXX","2317","0.1020408198","1835","544.9591064","2888.283447","17.64722958","59.79810809"
"75653","51","75XXX","2693","0.2264150977","2080","769.2307739","2884.615479","17.64141491","59.78779609"
"75654","51","75XXX","1970","0.09375","1529","392.4133301","2681.491211","17.63289803","59.80310695"
"75655","51","75XXX","1757","0.1282051355","1413.999878","636.4922485","3253.182861","17.61801712","59.79793124"
"75656","51","75XXX","825","0.1666666716","684","877.1929932","4824.561523","17.62120372","59.81853335"
"75657","51","75XXX","1862","0.2352941185","1343","1042.442261","2903.946289","17.6174062","59.81286597"
"75658","51","75XXX","1644","0.115384616","1271","550.7474365","2439.024414","17.62418718","59.80640709"
"75659","51","75XXX","1095","0.03225806355","750","666.666687","4800","17.64455523","59.81364491"
"75752","51","75XXX","1362","0.1599999964","969","928.7925415","2889.576904","17.69073885","59.82390291"
"75753","51","75XXX","83","","74","","","17.68966364","59.83050216"
"75754","51","75XXX","1659","0.1724137962","1305","842.9118652","2375.479004","17.69954956","59.80973134"
"75755","51","75XXX","2522","0.2142857164","2042","783.5455322","2252.693359","17.70251007","59.8142128"
"75756","51","75XXX","1399","0.08695652336","1108","631.7689819","2346.570313","17.71239587","59.81638229"
"75757","51","75XXX","1590","0.1481481493","1226","652.5285645","2365.416016","17.68836501","59.81707948"
"75758","51","75XXX","1124","0.1000000015","942","424.6284485","2441.613525","17.69281513","59.80558407"
"75759","51","75XXX","254","","185.9999847","","4838.709961","17.68507546","59.80789723"
"81430","51","81XXX","1060","0.470588237","865","1849.710938","2427.745605","17.40642085","60.62514475"
"81431","51","81XXX","1201","0.3333333433","991.999939","1209.67749","2419.35498","17.45724267","60.66621409"
"81432","51","81XXX","1084","0.1935483813","889","787.4015503","3824.521973","17.41202959","60.64328607"
"81440","51","81XXX","1273","0.06451612711","1057","756.8590088","3311.258301","17.40737731","60.61225676"
"81441","51","81XXX","806","0","678","1622.418823","2654.867188","17.42965646","60.615139"
"81442","51","81XXX","328","","250.0000153","","1599.999878","17.39369895","60.63950054"
"81470","51","81XXX","1450","0.1875","1192","1090.604004","2852.348877","17.47360599","60.56297587"
"81492","51","81XXX","349","","281","","2135.231201","17.40466384","60.67029936"
"81493","51","81XXX","841","0","737","135.6852112","1763.907715","17.55794275","60.62797861"
"81494","51","81XXX","559","0.1111111119","449","668.1514282","4454.342773","17.37020734","60.56078423"
"81495","51","81XXX","574","0.3076923192","478","1255.230103","3138.075195","17.46394986","60.50013556"
"81536","51","81XXX","1439","0.1315789521","1108","1985.55957","3880.866455","17.50593864","60.34243068"
"81537","51","81XXX","559","0.25","442","1583.710449","4072.398193","17.51389009","60.33463485"
"81538","51","81XXX","1295","0.06060606241","1158","431.7789307","3367.875732","17.5098969","60.34500545"
"81540","51","81XXX","556","0.4615384638","462","1731.601685","3246.753174","17.49971396","60.35273029"
"81541","51","81XXX","554","0.07142857462","478","627.6150513","3138.075195","17.52609749","60.34445499"
"81544","51","81XXX","758","0.1111111119","623","802.5682373","4494.381836","17.51361804","60.35806359"
"81545","51","81XXX","915","0.1363636404","751","932.0905762","3728.362305","17.5337029","60.35318889"
"81569","51","81XXX","662","0.1363636404","524","1145.038208","4389.312988","17.46485735","60.22671794"
"81575","51","81XXX","867","0.1875","728","961.5384521","2472.527588","17.23450482","60.39912877"
"81576","51","81XXX","895","0.200000003","705","851.0638428","3120.567383","17.23840601","60.3862547"
"81591","51","81XXX","1454","0.1666666716","1194","1172.529297","4187.604492","17.37954231","60.31075005"
"81592","51","81XXX","604","0.1428571492","492","1422.764282","4674.796875","17.6007301","60.34888973"
"81593","51","81XXX","622","0.05882352963","503","397.6143188","4174.950195","17.36058449","60.42787094"
"81594","51","81XXX","238","","219","","3652.968018","17.5855536","60.4497307"
"81595","51","81XXX","330","","262","","2671.755615","17.42952692","60.20010382"
"81596","51","81XXX","221","","180","","4444.444336","17.56253954","60.40954922"
"81930","51","81XXX","747","0.1818181872","615","813.0081177","4065.040771","17.75837043","60.47140165"
"81940","51","81XXX","963","0.0625","804","746.2686768","4228.855957","17.63405079","60.53013831"
"81961","51","81XXX","741","0.1875","644","1086.956543","2795.031006","17.75123606","60.44926277"
"81962","51","81XXX","639","0.1333333403","541","739.371521","2957.486084","17.61908792","60.53844207"
"81963","51","81XXX","253","","228","","3947.368408","17.79013638","60.56888401"
"81964","51","81XXX","448","0.2222222239","407","982.8009644","5405.405273","18.02186342","60.57299113"
"81965","51","81XXX","332","0.1818181872","305","655.7377319","3934.42627","18.06420745","60.48774886"
"81966","51","81XXX","329","","297","","2693.602783","17.92721942","60.38095932"
"74171","51","74XXX","3","","3","","","17.80284724","59.74367002"
"74537","51","74XXX","22","","19","","","17.08344226","59.65307921"
"74630","51","74XXX","3","","3","","","17.53353827","59.55046916"
"74640","51","74XXX","3","","3","","","17.49097677","59.57705589"
"74650","51","74XXX","35","","32","","","17.5593514","59.56012283"
"75450","51","75XXX","9","","9","","","17.70120178","59.85410573"
"75460","51","75XXX","0","","","","","17.66596123","59.88261858"
"73392","52","73XXX","919","","748","","401.069519","16.73852648","59.9107811"
"74010","52","74XXX","2901","0.07142857462","2353","212.4946899","1784.955322","18.08304288","59.89219848"
"74011","52","74XXX","727","0.1666666716","590","338.9830627","2033.898315","17.96635477","59.87174772"
"74012","52","74XXX","1664","0.1764705926","1376","726.7442017","1235.465088","18.30417364","59.94773109"
"74020","52","74XXX","3287","0.2195121944","2558","781.8608398","1602.814697","17.34130813","59.8507134"
"74045","52","74XXX","2117","0.1666666716","1795","389.9721375","1671.309204","16.92600643","60.16589491"
"74046","52","74XXX","3057","0.1212121248","2547","431.8806458","1295.641968","17.19318811","60.20963638"
"74047","52","74XXX","1441","0.04347826168","1196","334.4481506","1923.076904","17.20174179","60.08593671"
"74130","52","74XXX","832","0.1000000015","684.999939","437.9562378","1459.854126","17.78136519","59.72350065"
"74131","52","74XXX","1128","0.1363636404","840","952.3809814","2619.047607","17.76793632","59.72481322"
"74139","52","74XXX","569","0.200000003","522","766.2835083","2873.563232","17.78794771","59.72929068"
"74140","52","74XXX","720","0.05555555597","618","323.6246033","2912.621338","17.79047389","59.72444803"
"74141","52","74XXX","1379","0.05555555597","1057","189.2147522","1702.932861","17.78842418","59.73321831"
"74142","52","74XXX","2091","0.03846153989","1582.000122","126.4222412","1643.489136","17.80651787","59.73169035"
"74143","52","74XXX","1251","0","1009.000061","495.5401001","1486.620361","17.79750397","59.72101846"
"74144","52","74XXX","463","","357","","280.11203","17.81070926","59.71896969"
"74145","52","74XXX","1256","0.200000003","795","628.9308472","1886.79248","17.78672458","59.74920996"
"74146","52","74XXX","1539","0.05882352963","1020","294.1176453","1666.666626","17.78129367","59.75515922"
"74147","52","74XXX","1239","0.2105263174","810","987.6542969","2345.678955","17.77407803","59.76056245"
"74190","52","74XXX","653","","530","","188.679245","17.82724381","59.71015314"
"74191","52","74XXX","1007","0","794","251.8891754","1889.168823","17.70766135","59.70179218"
"74192","52","74XXX","1525","0.2105263174","1132","706.7138062","1678.44519","17.74160712","59.74819281"
"74193","52","74XXX","603","0.3000000119","480.0000305","833.333252","2083.333252","17.86194472","59.79362502"
"74194","52","74XXX","709","0.3636363745","558","896.057373","1971.326172","17.89722024","59.75721866"
"74195","52","74XXX","1123","0.2142857164","933","643.086792","1500.535889","18.01979215","59.76282003"
"74231","52","74XXX","958","0.09523809701","914","765.8643188","2297.593018","18.37878711","60.26207654"
"74232","52","74XXX","694","0.0625","571","350.2626953","2802.101563","18.3691663","60.25306505"
"74233","52","74XXX","439","","377","","2122.015869","18.36798239","60.26550189"
"74234","52","74XXX","1041","0.200000003","847","590.3187866","1770.956299","18.35446665","60.25558102"
"74235","52","74XXX","779","0.1851851791","620","806.4515991","4354.838867","18.35632948","60.26472666"
"74236","52","74XXX","815","0.6923077106","668","1497.005981","1946.107788","18.38931441","60.25185101"
"74241","52","74XXX","635","","515","","970.8737793","18.45257382","60.33643833"
"74242","52","74XXX","595","0.3076923192","572","699.3007202","2272.727295","18.4339606","60.33942455"
"74243","52","74XXX","460","","364","","1098.901123","18.42805019","60.32531489"
"74250","52","74XXX","309","","266","","2255.63916","18.46426408","60.16810734"
"74291","52","74XXX","664","","558","","1075.268799","18.54962501","60.22696137"
"74292","52","74XXX","774","0.3000000119","684","730.9941406","1461.988281","18.30502489","60.24617003"
"74293","52","74XXX","751","","639","","1251.956177","18.34896799","60.32002254"
"74294","52","74XXX","412","","370","","1891.891846","18.18673353","60.36700939"
"74295","52","74XXX","276","","249.9999847","","2000.000122","18.39584904","60.13878943"
"74296","52","74XXX","143","","129","","","18.64722535","60.31002277"
"74297","52","74XXX","522","","486","","1234.567871","18.45240579","60.44350103"
"74330","52","74XXX","1113","0.1818181872","836","1196.172241","2631.578857","17.70310972","59.96459811"
"74332","52","74XXX","593","","436","","0","17.68730678","59.95856538"
"74334","52","74XXX","1091","0.1111111119","804","746.2686768","3358.208984","17.69970526","59.95626225"
"74335","52","74XXX","1793","0.02631578967","1275","705.8823242","2980.39209","17.69114024","59.95077016"
"74340","52","74XXX","1374","0","1072","279.8507385","1865.671631","17.72587536","59.95169404"
"74341","52","74XXX","371","","227","","3524.229004","17.70310845","59.94783522"
"74345","52","74XXX","821","0.1764705926","558","1612.903198","3046.594971","17.68047878","59.9419251"
"74350","52","74XXX","1420","0","1104","90.57971191","1992.753662","17.73287002","60.01675432"
"74361","52","74XXX","683","","555","","1441.441406","17.56009318","60.03688666"
"74362","52","74XXX","670","0.125","521","1151.63147","3071.017334","17.54833529","60.03699098"
"74363","52","74XXX","1114","0.1538461596","868","1382.488525","1497.695801","17.53118723","60.02749108"
"74364","52","74XXX","1065","0.1578947306","794","755.6674805","2392.947021","17.56075334","60.02567003"
"74371","52","74XXX","1225","0.1111111119","977.000061","511.7706909","2763.561768","17.42146296","60.06592631"
"74372","52","74XXX","653","0.3333333433","531","1318.267456","2259.886963","17.50126933","60.11988054"
"74373","52","74XXX","579","","469","","1705.756958","17.64047873","60.08959066"
"74374","52","74XXX","684","","505","","1782.178223","17.58785435","60.02175281"
"74381","52","74XXX","1592","0.1304347813","1203","748.1296997","1911.886963","17.52214447","59.959003"
"74382","52","74XXX","1270","0.200000003","977.000061","921.1872559","2047.082764","17.53053137","59.96080848"
"74386","52","74XXX","1351","0.2608695626","1077","1207.056641","2135.561768","17.40800022","59.96178137"
"74387","52","74XXX","459","","401","","249.3765564","17.30467462","60.02495695"
"74391","52","74XXX","1244","0.1923076957","955","837.6963501","2722.513184","17.67303872","59.97638698"
"74392","52","74XXX","206","","181","","0","17.74803149","60.02666867"
"74393","52","74XXX","679","0.277777791","555","1261.26123","3243.243164","17.668776","60.03672371"
"74394","52","74XXX","1008","0.07692307979","817","122.3990173","1591.187256","17.77819989","60.10214129"
"74431","52","74XXX","2043","0.1964285672","1689","1065.71936","3315.571289","16.85699608","59.93164798"
"74432","52","74XXX","771","0","645","310.0775146","3410.852783","16.86249402","59.95113765"
"74450","52","74XXX","775","","670","","1194.029907","16.98106527","59.93473483"
"74451","52","74XXX","778","0.1875","623","481.5409241","2568.218262","16.95974838","59.93171581"
"74491","52","74XXX","900","0.125","747.000061","267.7376099","2141.900879","16.89512873","59.95962927"
"74492","52","74XXX","455","","397","","1259.445801","16.99960211","60.04025316"
"74493","52","74XXX","486","","432","","1620.370361","16.78924741","60.06109378"
"74494","52","74XXX","86","","77","","","16.95273418","59.9331729"
"74495","52","74XXX","1010","0.200000003","811","739.8273926","1849.568481","17.01947031","59.89623544"
"74496","52","74XXX","989","0","807.000061","123.9157257","2354.398926","17.17076814","59.87192425"
"74497","52","74XXX","814","","676","","1035.50293","17.1859356","59.95944386"
"74530","52","74XXX","1528","0.1304347813","1383","795.3723755","3326.102783","17.07606714","59.64005564"
"74531","52","74XXX","1178","0.28125","1058","1228.733398","3024.574707","17.07793732","59.63684673"
"74532","52","74XXX","1510","0.15625","1283","935.3078613","2494.154297","17.06942329","59.64486092"
"74533","52","74XXX","1610","0.200000003","1271","865.4602661","3147.128174","17.07868373","59.65099414"
"74534","52","74XXX","1235","0.1875","1103","906.6182861","2901.178711","17.08486138","59.64367553"
"74536","52","74XXX","1114","0.200000003","956","1359.832642","3661.087891","17.06503518","59.63155003"
"74538","52","74XXX","687","0.3000000119","564","2304.9646","1773.049683","17.06357893","59.62265385"
"74539","52","74XXX","510","0.4545454681","409","3911.980469","5378.973145","17.07274672","59.64942784"
"74560","52","74XXX","877","0.3125","707","1131.541748","2263.083496","17.05727031","59.64512048"
"74561","52","74XXX","1505","0.1428571492","1019","1177.625122","1373.895996","17.05732196","59.64012461"
"74562","52","74XXX","1562","0.08333333582","1322","832.0726318","2723.146729","17.06368048","59.64168977"
"74563","52","74XXX","1234","0.2413793057","996.999939","1203.610962","2908.726318","17.05882899","59.63481241"
"74569","52","74XXX","197","","150","","","17.09637832","59.64834347"
"74571","52","74XXX","972","0.25","761","1182.654419","2628.12085","16.94361391","59.62659032"
"74592","52","74XXX","664","0.06666667014","555","360.3603516","2702.702637","16.99741194","59.55203029"
"74593","52","74XXX","742","0.1304347813","554","1624.548706","4151.624512","17.01177107","59.58937362"
"74594","52","74XXX","997","0.05882352963","818","1100.244507","4156.479004","16.95939843","59.63432097"
"74595","52","74XXX","1160","0.2045454532","971","1853.759033","4531.411133","16.95751002","59.6867745"
"74596","52","74XXX","1135","0.1851851791","938","1172.707886","2878.464844","17.12549706","59.69705048"
"74597","52","74XXX","895","0.2142857164","722","692.520752","1939.058228","17.18765816","59.58072175"
"74598","52","74XXX","634","0.08333333582","531","376.6478271","2259.886963","17.13837612","59.55641757"
"74599","52","74XXX","787","0","667","449.775116","1649.175415","17.3503491","59.48363665"
"74631","52","74XXX","1538","0.2173912972","1268","946.3722534","1813.880127","17.54509872","59.55511311"
"74632","52","74XXX","1509","0.269230783","1204","913.6212769","2159.468506","17.52936376","59.56403432"
"74633","52","74XXX","2516","0.140625","2180","779.8165283","2935.779785","17.51913184","59.57095004"
"74634","52","74XXX","1166","0.2352941185","959","1772.679932","1772.679932","17.49739301","59.57789945"
"74635","52","74XXX","994","0.25","775","645.1613159","2064.516113","17.51075756","59.56576163"
"74636","52","74XXX","884","0.1176470593","749","667.5567627","2269.692871","17.52075079","59.55748264"
"74637","52","74XXX","1824","0.1818181872","1266","789.8894043","1737.756714","17.51616179","59.54589119"
"74638","52","74XXX","1030","0.1428571492","799","375.4693298","1752.190186","17.50394364","59.55877125"
"74639","52","74XXX","1097","0.190476194","834","839.3285522","2517.985596","17.49735127","59.56709002"
"74641","52","74XXX","1205","0.3636363745","873.999939","2059.496826","3775.743896","17.48157238","59.57053916"
"74651","52","74XXX","1278","0.150000006","1053","759.7340698","1899.335205","17.5345825","59.57376344"
"74652","52","74XXX","819","","662","","1208.459229","17.50690906","59.58282182"
"74691","52","74XXX","1273","0.1764705926","1015.000061","788.1773071","1674.876709","17.46322232","59.54351712"
"74692","52","74XXX","270","","216","","925.9259033","17.50269135","59.59515953"
"74693","52","74XXX","1636","0.25","1346","1337.295654","1783.060913","17.44730116","59.62259794"
"74694","52","74XXX","475","","396.0000305","","1010.100952","17.54312535","59.66088959"
"74695","52","74XXX","1078","","814","","859.9508667","17.60704361","59.67900618"
"74696","52","74XXX","1260","0.2142857164","1017","786.6273193","1376.597778","17.58548533","59.71132841"
"74730","52","74XXX","817","0.1111111119","669","597.9073486","2690.583008","18.09186793","60.06217375"
"74731","52","74XXX","840","0.1666666716","674","1186.943604","1780.415405","18.08417996","60.07068058"
"74732","52","74XXX","845","0.1538461596","627","797.4481812","2073.365234","18.07427488","60.07231477"
"74740","52","74XXX","501","","410","","1219.512207","18.16607981","60.16620476"
"74741","52","74XXX","522","0.1428571492","422","947.8673096","3317.535645","18.18492756","60.16652621"
"74742","52","74XXX","509","0.125","431","464.0371094","3712.296875","18.19020659","60.17808874"
"74743","52","74XXX","585","","474","","1265.822754","18.1780882","60.17268756"
"74744","52","74XXX","616","0","521","383.8771667","2303.262939","18.17486174","60.17889061"
"74791","52","74XXX","1644","0.3684210479","1330","827.067688","1428.571411","18.06973847","60.08739331"
"74792","52","74XXX","502","","412.9999695","","1452.784668","18.24804152","60.07857884"
"74793","52","74XXX","824","0","669","597.9073486","1793.721924","18.08493681","60.00406492"
"74794","52","74XXX","964","0.1000000015","768","911.458313","1302.083374","17.93175735","60.02759546"
"74795","52","74XXX","613","","505","","1386.138672","18.15322495","60.19599317"
"74830","52","74XXX","678","","569","","878.7346191","17.8649387","60.2010601"
"74831","52","74XXX","959","0.2608695626","822","1094.890503","2798.053467","17.89193144","60.19451359"
"74832","52","74XXX","937","0.3571428657","756","925.9259033","1851.851807","17.94134236","60.19951162"
"74840","52","74XXX","723","","544","","1654.411743","17.69664724","60.22201497"
"74841","52","74XXX","622","0.2631579041","530","1509.43396","3584.905762","17.69984139","60.22832825"
"74842","52","74XXX","705","0.25","613","1468.189209","3262.642822","17.71058538","60.23060966"
"74850","52","74XXX","575","0.3125","481.0000305","1871.101807","3326.403076","17.65797684","60.26134032"
"74891","52","74XXX","423","","353","","2549.574951","17.95063856","60.14614304"
"74892","52","74XXX","607","0.2727272809","511","782.7788696","2152.641846","17.95852608","60.27387821"
"74893","52","74XXX","344","","281","","1779.359375","17.80296063","60.17531577"
"74894","52","74XXX","725","0.538461566","572","2097.9021","2272.727295","17.68842283","60.17559663"
"74895","52","74XXX","715","0.1000000015","595","504.2016907","1680.672241","17.59045081","60.17977949"
"74896","52","74XXX","449","","362","","2209.944824","17.68336211","60.27257736"
"74935","52","74XXX","814","0.1538461596","783","1532.567017","3320.562012","17.08103087","59.63002224"
"74940","52","74XXX","43","","37","","","17.13585683","59.64351046"
"74941","52","74XXX","1367","0.1724137962","1135","881.057251","2555.066162","17.10471953","59.64735883"
"74942","52","74XXX","1733","0.3137255013","1342","2831.594727","3800.298096","17.11449532","59.63772034"
"74943","52","74XXX","122","","110","","","17.10738846","59.63603553"
"74944","52","74XXX","1688","0.1612903178","1277","1801.096313","4855.129395","17.12020028","59.62657756"
"74945","52","74XXX","1819","0.3958333433","1440","2291.666748","3333.333252","17.10576136","59.62769068"
"74946","52","74XXX","199","","128","","","17.1344251","59.63588506"
"74948","52","74XXX","1564","0.06521739066","1165","1030.042969","3948.497803","17.07690274","59.60007735"
"74949","52","74XXX","1325","0.2352941185","1203","1163.757324","2826.267578","17.08995464","59.63435796"
"74950","52","74XXX","844","0.3529411852","688","1744.186035","2470.930176","17.33343017","59.65217037"
"74951","52","74XXX","1562","0.2258064449","1273","1178.31897","2435.192383","17.29665572","59.60018995"
"74952","52","74XXX","1057","0.1666666716","815","1595.092041","2944.785156","17.25679504","59.62583714"
"74959","52","74XXX","694","0.25","460","1304.347778","2608.695557","17.08660786","59.63548511"
"74960","52","74XXX","779","0","623","321.0272827","2086.677246","17.30577091","59.73082954"
"74961","52","74XXX","1157","0.1176470593","860","348.8372192","1976.744141","17.32080365","59.7407323"
"74962","52","74XXX","980","0.1333333403","826","847.4576416","1815.980591","17.41190037","59.7045454"
"74963","52","74XXX","1457","0.07999999821","1208","745.0331421","2069.536377","17.24418078","59.75935025"
"74970","52","74XXX","977","0.1176470593","763","1310.615967","2228.047119","16.9262214","59.77743925"
"74971","52","74XXX","898","0.200000003","761","1182.654419","2628.12085","16.87017344","59.79381968"
"74972","52","74XXX","1253","0.3043478131","1029","1166.180786","2235.179688","17.05498388","59.7948285"
"75217","52","75XXX","1293","0.1176470593","1093","823.4217529","1555.352295","17.6235846","59.86765445"
"75218","52","75XXX","657","0.04761904851","563","532.8596802","3730.017822","17.61214097","59.86560427"
"75219","52","75XXX","259","","221","","3167.420898","17.60997596","59.86681473"
"75220","52","75XXX","1700","0.25","1346","965.824646","2377.414551","17.61388349","59.86891333"
"75221","52","75XXX","2249","0.05555555597","1747","457.927887","3091.013184","17.60512347","59.86635135"
"75222","52","75XXX","284","","254.9999847","","1960.784424","17.62542619","59.8656378"
"75223","52","75XXX","484","","455","","1538.461548","17.62447254","59.8640558"
"75224","52","75XXX","953","0.07999999821","851","705.0528564","2937.720215","17.61851958","59.86111218"
"75225","52","75XXX","913","0.0625","820.000061","365.8536377","1951.21936","17.62653815","59.86415717"
"75226","52","75XXX","936","0","861.999939","348.0278625","1624.130005","17.6217457","59.86329677"
"75227","52","75XXX","784","0.200000003","700","571.4285889","1428.571411","17.619772","59.86444915"
"75228","52","75XXX","1111","0.07142857462","965.000061","310.8807983","1450.7771","17.59773246","59.87340624"
"75229","52","75XXX","1400","0.02631578967","1225","489.795929","3102.040771","17.60967314","59.86329577"
"75230","52","75XXX","1186","0.125","1011","791.2957764","2373.887207","17.60229236","59.86188744"
"75231","52","75XXX","1616","0.1666666716","1374","582.2416382","1746.724854","17.60325021","59.85690441"
"75232","52","75XXX","815","0.200000003","799","625.7822266","1251.564453","17.61758772","59.85710018"
"75233","52","75XXX","809","0.1333333403","795","503.1446533","1886.79248","17.61935601","59.85588599"
"75234","52","75XXX","1048","0.05000000075","1033","193.6108398","1936.108398","17.61353432","59.85357179"
"75235","52","75XXX","557","","554","","1624.548706","17.6177014","59.85932091"
"75236","52","75XXX","613","","528","","757.5757446","17.62501437","59.84665633"
"75237","52","75XXX","2161","0.07500000298","1922","260.1456909","2081.165527","17.63915859","59.84392244"
"75238","52","75XXX","700","0.2307692319","632","632.911377","2056.961914","17.61865544","59.85244122"
"75239","52","75XXX","1784","0.1142857149","1513.000122","528.7507935","2313.284668","17.61600172","59.84563144"
"75240","52","75XXX","1313","0.1052631587","1179","678.5411377","1611.535156","17.61279723","59.84274155"
"75241","52","75XXX","1087","0.3333333433","905","1215.469604","2651.933594","17.60772371","59.84236794"
"75242","52","75XXX","1154","0.200000003","1018","785.8546143","1964.636597","17.59893634","59.84176134"
"75243","52","75XXX","1077","0.1818181872","941.000061","743.8894043","1168.969116","17.59920267","59.83974091"
"75244","52","75XXX","848","0.1111111119","748","802.1390381","2406.416992","17.60128038","59.83336577"
"75257","52","75XXX","567","0.1000000015","518","1158.301147","3861.003906","17.63194677","59.83628074"
