id,time,var,percentage
6,2016w20,0.296757528,100
6,2016w21,0.684216654,99.92057845
6,2016w22,0.198914014,100
6,2016w23,0.792112794,99.97052194
6,2016w24,2.388653563,99.91208572
6,2016w25,2.537737948,99.74034995
6,2016w26,1.26012176,100
6,2016w27,1.45136563,99.90568223
6,2016w28,0.26006507,100
6,2016w29,1.00644043,99.89743081
6,2016w30,1.698974196,99.93054177
6,2016w31,2.53676789,99.98602547
6,2016w32,0.562079158,100
6,2016w33,0.502766948,99.98013771
6,2016w34,1.023570097,99.91064928
6,2016w35,0.615328739,100
6,2016w36,0.098800239,100
6,2016w37,0.292426281,99.9801433
6,2016w38,2.470290182,99.88582208
6,2016w39,0.123372642,100
6,2016w40,0.307634423,100
6,2016w41,0.410327641,100
6,2016w42,1.106679079,100
6,2016w43,1.497735245,100
6,2016w44,0.093515199,100
6,2016w45,2.554230064,99.98672265
6,2016w46,1.08410323,100
6,2016w47,0.720413731,100
6,2016w48,1.498180124,100
6,2016w49,0.315903455,100
6,2016w50,1.226381442,99.95027844
6,2016w51,1.699130393,99.99817465
6,2016w52,1.196296711,100
6,2017w1,8.097827121,98.59442078
6,2017w2,0.771327314,100
6,2017w3,0.468065214,100
6,2017w4,0.090801993,100
6,2017w5,0.080692382,100
6,2017w6,0.345909892,100
6,2017w7,8.338027674,98.67706471
6,2017w8,1.233105262,100
6,2017w9,1.304363651,99.85271728
6,2017w10,1.134727067,100
6,2017w11,1.474044644,100
6,2017w12,0.724207328,100
