country,year,w4_regions,four_income_levels,many_income_levels,gdp_pcap,lex,tfr,pop,u5mr,
Algeria,1971,africa,l2,l2,6485,52.88,7.62,14960109,236.5,
Algeria,1972,africa,l2,l2,7625,53.38,7.6,15377093,230,
Algeria,1973,africa,l2,l2,7651,53.91,7.56,15804428,222.5,
Algeria,1974,africa,l2,l2,7886,54.52,7.51,16247113,214.2,
Algeria,1975,africa,l3,l3,8198,55.24,7.43,16709099,205,
Algeria,1976,africa,l3,l3,8483,56.11,7.34,17190239,195.2,
Algeria,1977,africa,l3,l3,8977,57.13,7.23,17690184,184.9,
Algeria,1978,africa,l3,l3,9829,58.28,7.11,18212326,173.8,
Algeria,1979,africa,l3,l3,10399,59.56,6.96,18760761,161.8,
Algeria,1980,africa,l3,l3,10273,60.92,6.79,19337715,148.1,
Algeria,1981,africa,l3,l3,10268,62.31,6.62,19943664,132.5,
Algeria,1982,africa,l3,l3,10591,63.69,6.43,20575701,115.8,
Algeria,1983,africa,l3,l3,10814,64.97,6.24,21228289,99.2,
Algeria,1984,africa,l3,l3,11070,66.15,6.04,21893853,83.8,
Algeria,1985,africa,l3,l3,11156,67.18,5.84,22565905,71.2,
Algeria,1986,africa,l3,l3,10846,68.04,5.63,23241272,61.9,
Algeria,1987,africa,l3,l3,10500,68.75,5.41,23917897,55.4,
Algeria,1988,africa,l3,l3,10006,69.33,5.19,24591492,51.2,
Algeria,1989,africa,l3,l3,10237,69.81,4.96,25257672,48.5,
Algeria,1990,africa,l3,l3,10237,70.2,4.73,25912367,46.8,
Algeria,1991,africa,l3,l3,9869,70.5,4.48,26554329,45.7,
Algeria,1992,africa,l3,l3,9815,70.9,4.22,27181094,44.9,
Algeria,1993,africa,l3,l3,9400,71.2,3.96,27786259,44.1,
Algeria,1994,africa,l3,l3,9126,71.4,3.7,28362253,43.3,
Algeria,1995,africa,l3,l3,9295,71.6,3.45,28904298,42.5,
Algeria,1996,africa,l3,l3,9509,72.1,3.21,29411415,41.8,
Algeria,1997,africa,l3,l3,9461,72.4,2.99,29886839,41.1,
Algeria,1998,africa,l3,l3,9796,72.6,2.8,30335732,40.6,
Algeria,1999,africa,l3,l3,9969,73,2.64,30765613,40.2,
Algeria,2000,africa,l3,l3,10211,73.3,2.51,31183660,39.7,
Algeria,2001,africa,l3,l3,10382,73.5,2.44,31592153,38.9,
Algeria,2002,africa,l3,l3,10826,73.8,2.4,31995046,37.8,
Algeria,2003,africa,l3,l3,11460,73.9,2.41,32403514,36.5,
Algeria,2004,africa,l3,l3,11797,74.4,2.44,32831096,35.1,
Algeria,2005,africa,l3,l3,12322,74.8,2.5,33288437,33.6,
Algeria,2006,africa,l3,l3,12348,75,2.58,33777915,32.1,
Algeria,2007,africa,l3,l3,12570,75.3,2.66,34300076,30.7,
Algeria,2008,africa,l3,l3,12660,75.5,2.75,34860715,29.4,
Algeria,2009,africa,l3,l3,12647,75.7,2.83,35465760,28.3,
Algeria,2010,africa,l3,l3,12870,76,2.89,36117637,27.3,
Algeria,2011,africa,l3,l3,12990,76.1,2.93,36819558,26.6,
Algeria,2012,africa,l3,l3,13162,76.2,2.94,37565847,26.1,
Algeria,2013,africa,l3,l3,13253,76.3,2.92,38338562,25.8,
Algeria,2014,africa,l3,l3,13483,76.3,2.89,39113313,25.6,
Algeria,2015,africa,l3,l3,13724,76.4,2.84,39871528,25.5,
Algeria,2016,africa,l3,l3,13975,76.45,2.78,40606052,24.695,
Algeria,2017,africa,l3,l3,13802,76.5,2.71,41318142,23.896,
Algeria,2018,africa,l3,l3,13726,76.71,2.64,42008054,23.096,
Algeria,2019,africa,l3,l3,13711,76.92,2.59,42679018,22.29,
Algeria,2020,africa,l3,l3,13629,77.13,2.54,43333255,21.483,
Algeria,2021,africa,l3,l3,13570,77.34,2.49,43969303,20.682,
Algeria,2022,africa,l3,l3,13555,77.54,2.46,44584467,19.9,
Algeria,2023,africa,l3,l3,13596,77.74,2.42,45178849,19.148,
Algeria,2024,africa,l3,l3,13700,77.94,2.39,45752995,18.431,
Algeria,2025,africa,l3,l3,13864,78.14,2.36,46307643,17.754,
Algeria,2026,africa,l3,l3,14081,78.33,2.33,46843063,17.119,
Algeria,2027,africa,l3,l3,14340,78.52,2.3,47360008,16.523,
Algeria,2028,africa,l3,l3,14630,78.71,2.28,47860486,15.961,
Algeria,2029,africa,l3,l3,14941,78.9,2.25,48347052,15.429,
Algeria,2030,africa,l3,l3,15267,79.08,2.23,48821963,14.927,
Algeria,2031,africa,l3,l3,15603,79.26,2.21,49286285,14.449,
Algeria,2032,africa,l3,l3,15948,79.44,2.19,49741054,13.992,
Algeria,2033,africa,l3,l3,16301,79.62,2.17,50188453,13.554,
Algeria,2034,africa,l3,l3,16662,79.8,2.15,50630920,13.13,
Algeria,2035,africa,l3,l3,17031,79.98,2.13,51070401,12.719,
Algeria,2036,africa,l3,l3,17408,80.16,2.11,51507846,12.32,
Algeria,2037,africa,l3,l3,17794,80.34,2.1,51943721,11.934,
Algeria,2038,africa,l3,l3,18188,80.52,2.08,52378836,11.562,
Algeria,2039,africa,l3,l3,18591,80.69,2.07,52813830,11.203,
Algeria,2040,africa,l3,l3,19003,80.86,2.06,53248997,10.858,
Algeria,2041,africa,0,0,0,81.03,2.04,53684399,10.527,
Algeria,2042,africa,0,0,0,81.2,2.03,54119593,10.21,
Algeria,2043,africa,0,0,0,81.37,2.02,54553530,9.908,
Algeria,2044,africa,0,0,0,81.54,2.01,54984743,9.62,
Algeria,2045,africa,0,0,0,81.71,2,55411769,9.346,
Algeria,2046,africa,0,0,0,81.88,1.99,55833922,9.089,
Algeria,2047,africa,0,0,0,82.05,1.98,56250124,8.849,
Algeria,2048,africa,0,0,0,82.22,1.97,56657885,8.624,
Algeria,2049,africa,0,0,0,82.39,1.97,57054231,8.413,
Algeria,2050,africa,0,0,0,82.56,1.96,57436703,8.215,
Algeria,2051,africa,0,0,0,82.73,1.95,57804208,8.029,
Algeria,2052,africa,0,0,0,82.89,1.95,58156137,7.853,
Algeria,2053,africa,0,0,0,83.06,1.94,58491219,7.685,
Algeria,2054,africa,0,0,0,83.22,1.93,58808275,7.524,
Algeria,2055,africa,0,0,0,83.38,1.93,59106493,7.368,
Algeria,2056,africa,0,0,0,83.54,1.92,59385347,7.218,
Algeria,2057,africa,0,0,0,83.7,1.92,59644912,7.072,
Algeria,2058,africa,0,0,0,83.86,1.91,59885843,6.932,
Algeria,2059,africa,0,0,0,84.01,1.91,60109267,6.796,
Algeria,2060,africa,0,0,0,84.16,1.91,60316226,6.665,
Algeria,2061,africa,0,0,0,84.31,1.9,60507128,6.538,
Algeria,2062,africa,0,0,0,84.46,1.9,60682545,6.416,
Algeria,2063,africa,0,0,0,84.61,1.9,60843900,6.297,
Algeria,2064,africa,0,0,0,84.76,1.89,60992938,6.183,
Algeria,2065,africa,0,0,0,84.9,1.89,61131159,6.072,
Algeria,2066,africa,0,0,0,85.04,1.89,61259492,5.966,
Algeria,2067,africa,0,0,0,85.18,1.89,61378599,5.862,
Algeria,2068,africa,0,0,0,85.32,1.88,61489432,5.763,
Algeria,2069,africa,0,0,0,85.45,1.88,61592928,5.668,
Algeria,2070,africa,0,0,0,85.58,1.88,61689919,5.575,
Algeria,2071,africa,0,0,0,85.71,1.88,61781092,5.483,
Algeria,2072,africa,0,0,0,85.83,1.88,61867061,5.394,
Algeria,2073,africa,0,0,0,85.95,1.87,61948436,5.308,
Algeria,2074,africa,0,0,0,86.07,1.87,62025747,5.223,
Algeria,2075,africa,0,0,0,86.19,1.87,62099469,5.139,
Algeria,2076,africa,0,0,0,86.31,1.87,62169949,5.058,
Algeria,2077,africa,0,0,0,86.43,1.87,62237420,4.978,
Algeria,2078,africa,0,0,0,86.55,1.87,62302053,4.9,
Algeria,2079,africa,0,0,0,86.67,1.86,62363854,4.824,
Algeria,2080,africa,0,0,0,86.79,1.86,62422851,4.751,
Algeria,2081,africa,0,0,0,86.91,1.86,62479024,4.679,
Algeria,2082,africa,0,0,0,87.03,1.86,62532295,4.609,
Algeria,2083,africa,0,0,0,87.15,1.86,62582408,4.539,
Algeria,2084,africa,0,0,0,87.27,1.86,62629024,4.472,
Algeria,2085,africa,0,0,0,87.39,1.86,62671784,4.405,
Algeria,2086,africa,0,0,0,87.51,1.86,62710460,4.34,
Algeria,2087,africa,0,0,0,87.63,1.86,62744724,4.276,
Algeria,2088,africa,0,0,0,87.75,1.86,62773977,4.214,
Algeria,2089,africa,0,0,0,87.87,1.86,62797493,4.154,
Algeria,2090,africa,0,0,0,87.98,1.86,62814647,4.097,
Algeria,2091,africa,0,0,0,88.09,1.86,62824970,4.042,
Algeria,2092,africa,0,0,0,88.2,1.86,62828113,3.991,
Algeria,2093,africa,0,0,0,88.31,1.86,62823820,3.943,
Algeria,2094,africa,0,0,0,88.42,1.86,62811834,3.899,
Algeria,2095,africa,0,0,0,88.53,1.86,62791869,3.86,
Algeria,2096,africa,0,0,0,88.64,1.86,62763548,3.824,
Algeria,2097,africa,0,0,0,88.75,1.86,62726426,3.792,
Algeria,2098,africa,0,0,0,88.86,1.86,62679958,3.764,
Algeria,2099,africa,0,0,0,88.97,1.86,62623540,3.741,
Algeria,2100,africa,0,0,0,89.08,1.86,62556472,1.86,
Andorra,1800,europe,l1,l1,1197,,,2654,,
Andorra,1801,europe,l1,l1,1199,,,2654,,
Andorra,1802,europe,l1,l1,1201,,,2654,,
Andorra,1803,europe,l1,l1,1204,,,2654,,
Andorra,1804,europe,l1,l1,1206,,,2654,,
Andorra,1805,europe,l1,l1,1208,,,2654,,
Andorra,1806,europe,l1,l1,1210,,,2654,,
Andorra,1807,europe,l1,l1,1212,,,2654,,
Andorra,1808,europe,l1,l1,1215,,,2654,,
Andorra,1809,europe,l1,l1,1217,,,2654,,
Andorra,1810,europe,l1,l1,1219,,,2654,,
Andorra,1811,europe,l1,l1,1221,,,2655,,
Andorra,1812,europe,l1,l1,1224,,,2656,,
Andorra,1813,europe,l1,l1,1226,,,2659,,
Andorra,1814,europe,l1,l1,1228,,,2662,,
Andorra,1815,europe,l1,l1,1230,,,2667,,
Andorra,1816,europe,l1,l1,1233,,,2672,,
Andorra,1817,europe,l1,l1,1235,,,2677,,
Andorra,1818,europe,l1,l1,1237,,,2684,,
Andorra,1819,europe,l1,l1,1239,,,2692,,
Andorra,1820,europe,l1,l1,1242,,,2700,,
Andorra,1821,europe,l1,l1,1256,,,2710,,
Andorra,1822,europe,l1,l1,1271,,,2720,,
Andorra,1823,europe,l1,l1,1286,,,2731,,
Andorra,1824,europe,l1,l1,1302,,,2743,,
Andorra,1825,europe,l1,l1,1317,,,2756,,
Andorra,1826,europe,l1,l1,1333,,,2770,,
Andorra,1827,europe,l1,l1,1349,,,2785,,
Andorra,1828,europe,l1,l1,1365,,,2801,,
Andorra,1829,europe,l1,l1,1381,,,2817,,
Andorra,1830,europe,l1,l1,1397,,,2835,,
Andorra,1831,europe,l1,l1,1414,,,2854,,
Andorra,1832,europe,l1,l1,1431,,,2872,,
Andorra,1833,europe,l1,l1,1448,,,2891,,
Andorra,1834,europe,l1,l1,1465,,,2910,,
Andorra,1835,europe,l1,l1,1482,,,2929,,
Andorra,1836,europe,l1,l1,1500,,,2948,,
Andorra,1837,europe,l1,l1,1518,,,2968,,
Andorra,1838,europe,l1,l1,1536,,,2987,,
Andorra,1839,europe,l1,l1,1554,,,3007,,
Andorra,1840,europe,l1,l1,1573,,,3026,,
Andorra,1841,europe,l1,l1,1591,,,3046,,
Andorra,1842,europe,l1,l1,1610,,,3066,,
Andorra,1843,europe,l1,l1,1629,,,3086,,
Andorra,1844,europe,l1,l1,1649,,,3106,,
Andorra,1845,europe,l1,l1,1668,,,3127,,
Andorra,1846,europe,l1,l1,1688,,,3147,,
Andorra,1847,europe,l1,l1,1708,,,3168,,
Andorra,1848,europe,l1,l1,1728,,,3188,,
Andorra,1849,europe,l1,l1,1749,,,3209,,
Andorra,1850,europe,l1,l1,1770,,,3230,,
Andorra,1851,europe,l1,l1,1791,,,3250,,
Andorra,1852,europe,l1,l1,1812,,,3270,,
Andorra,1853,europe,l1,l1,1834,,,3290,,
Andorra,1854,europe,l1,l1,1855,,,3311,,
Andorra,1855,europe,l1,l1,1877,,,3331,,
Andorra,1856,europe,l1,l1,1900,,,3352,,
Andorra,1857,europe,l1,l1,1922,,,3373,,
Andorra,1858,europe,l1,l1,1945,,,3393,,
Andorra,1859,europe,l1,l1,1968,,,3414,,
Andorra,1860,europe,l1,l1,1992,,,3435,,
Andorra,1861,europe,l1,l1,2015,,,3457,,
Andorra,1862,europe,l1,l1,2039,,,3478,,
Andorra,1863,europe,l1,l1,2064,,,3500,,
Andorra,1864,europe,l1,l1,2088,,,3521,,
Andorra,1865,europe,l1,l1,2113,,,3543,,
Andorra,1866,europe,l1,l1,2138,,,3565,,
Andorra,1867,europe,l1,l1,2164,,,3587,,
Andorra,1868,europe,l1,l1,2189,,,3609,,
Andorra,1869,europe,l1,l1,2215,,,3631,,
Andorra,1870,europe,l1,l1,2242,,,3654,,
Andorra,1871,europe,l1,l1,2268,,,3676,,
Andorra,1872,europe,l1,l1,2295,,,3699,,
Andorra,1873,europe,l1,l1,2322,,,3721,,
Andorra,1874,europe,l1,l1,2350,,,3744,,
Andorra,1875,europe,l1,l1,2378,,,3768,,
Andorra,1876,europe,l1,l1,2406,,,3791,,
Andorra,1877,europe,l1,l1,2435,,,3814,,
Andorra,1878,europe,l1,l1,2464,,,3837,,
Andorra,1879,europe,l1,l1,2493,,,3861,,
Andorra,1880,europe,l1,l1,2523,,,3885,,
Andorra,1881,europe,l1,l1,2553,,,3908,,
Andorra,1882,europe,l1,l1,2583,,,3933,,
Andorra,1883,europe,l2,l2,2614,,,3957,,
Andorra,1884,europe,l2,l2,2645,,,3981,,
Andorra,1885,europe,l2,l2,2676,,,4005,,
Andorra,1886,europe,l2,l2,2708,,,4030,,
Andorra,1887,europe,l2,l2,2740,,,4055,,
Andorra,1888,europe,l2,l2,2773,,,4080,,
Andorra,1889,europe,l2,l2,2806,,,4105,,
Andorra,1890,europe,l2,l2,2839,,,4130,,
Andorra,1891,europe,l2,l2,2873,,,4156,,
Andorra,1892,europe,l2,l2,2907,,,4182,,
Andorra,1893,europe,l2,l2,2942,,,4207,,
Andorra,1894,europe,l2,l2,2977,,,4233,,
Andorra,1895,europe,l2,l2,3012,,,4260,,
Andorra,1896,europe,l2,l2,3048,,,4286,,
Andorra,1897,europe,l2,l2,3084,,,4312,,
Andorra,1898,europe,l2,l2,3121,,,4339,,
Andorra,1899,europe,l2,l2,3158,,,4366,,
Andorra,1900,europe,l2,l2,3195,,,4393,,
Andorra,1901,europe,l2,l2,3233,,,4420,,
Andorra,1902,europe,l2,l2,3272,,,4447,,
Andorra,1903,europe,l2,l2,3310,,,4474,,
Andorra,1904,europe,l2,l2,3350,,,4502,,
Andorra,1905,europe,l2,l2,3390,,,4530,,
Andorra,1906,europe,l2,l2,3430,,,4558,,
Andorra,1907,europe,l2,l2,3471,,,4585,,
Andorra,1908,europe,l2,l2,3512,,,4614,,
Andorra,1909,europe,l2,l2,3554,,,4642,,
Andorra,1910,europe,l2,l2,3596,,,4671,,
Andorra,1911,europe,l2,l2,3639,,,4699,,
Andorra,1912,europe,l2,l2,3682,,,4728,,
Andorra,1913,europe,l2,l2,3726,,,4758,,
Andorra,1914,europe,l2,l2,3788,,,4787,,
Andorra,1915,europe,l2,l2,3852,,,4817,,
Andorra,1916,europe,l2,l2,3916,,,4846,,
Andorra,1917,europe,l2,l2,3982,,,4876,,
Andorra,1918,europe,l2,l2,4049,,,4909,,
Andorra,1919,europe,l2,l2,4117,,,4941,,
Andorra,1920,europe,l2,l2,4186,,,4973,,
Andorra,1921,europe,l2,l2,4258,,,5006,,
Andorra,1922,europe,l2,l2,4332,,,5038,,
Andorra,1923,europe,l2,l2,4407,,,5071,,
Andorra,1924,europe,l2,l2,4483,,,5105,,
Andorra,1925,europe,l2,l2,4560,,,5138,,
Andorra,1926,europe,l2,l2,4639,,,5172,,
Andorra,1927,europe,l2,l2,4719,,,5206,,
Andorra,1928,europe,l2,l2,4800,,,5240,,
Andorra,1929,europe,l2,l2,4883,,,5274,,
Andorra,1930,europe,l2,l2,4967,,,5308,,
Andorra,1931,europe,l2,l2,5052,,,5343,,
Andorra,1932,europe,l2,l2,5139,,,5378,,
Andorra,1933,europe,l2,l2,5228,,,5413,,
Andorra,1934,europe,l2,l2,5318,,,5449,,
Andorra,1935,europe,l2,l2,5410,,,5484,,
Andorra,1936,europe,l2,l2,5503,,,5520,,
Andorra,1937,europe,l2,l2,5597,,,5556,,
Andorra,1938,europe,l2,l2,5693,,,5593,,
Andorra,1939,europe,l2,l2,5791,,,5629,,
Andorra,1940,europe,l2,l2,5891,,,5666,,
Andorra,1941,europe,l2,l2,5992,,,5703,,
Andorra,1942,europe,l2,l2,6095,,,5741,,
Andorra,1943,europe,l2,l2,6200,,,5778,,
Andorra,1944,europe,l2,l2,6306,,,5816,,
Andorra,1945,europe,l2,l2,6414,,,5854,,
Andorra,1946,europe,l2,l2,6524,,,5892,,
Andorra,1947,europe,l2,l2,6636,,,5931,,
Andorra,1948,europe,l2,l2,6750,,,5970,,
Andorra,1949,europe,l2,l2,6866,,,6009,,
Andorra,1950,europe,l2,l2,6984,,,6196,,
Andorra,1951,europe,l2,l2,7550,,,6689,,
Andorra,1952,europe,l3,l3,8163,,,7247,,
Andorra,1953,europe,l3,l3,8825,,,7865,,
Andorra,1954,europe,l3,l3,9541,,,8525,,
Andorra,1955,europe,l3,l3,10315,,,9232,,
Andorra,1956,europe,l3,l3,11152,,,9989,,
Andorra,1957,europe,l3,l3,12056,,,10779,,
Andorra,1958,europe,l3,l3,13034,,,11615,,
Andorra,1959,europe,l3,l3,14091,,,12498,,
Andorra,1960,europe,l3,l3,15234,,,13411,,
Andorra,1961,europe,l3,l3,16469,,,14375,,
Andorra,1962,europe,l3,l3,17805,,,15370,,
Andorra,1963,europe,l3,l3,19248,,,16412,,
Andorra,1964,europe,l3,l3,20809,,,17469,,
Andorra,1965,europe,l3,l3,22496,,,18549,,
Andorra,1966,europe,l4,l4,24320,,,19647,,
Andorra,1967,europe,l4,l4,26291,,,20758,,
Andorra,1968,europe,l4,l4,28422,,,21890,,
Andorra,1969,europe,l4,l4,30726,,,23058,,
Andorra,1970,europe,l4,l4,33216,,,24276,,
Andorra,1971,europe,l4,l4,33032,,,25559,,
Andorra,1972,europe,l4,l4,33969,,,26892,,
Andorra,1973,europe,l4,l4,34892,,,28232,,
Andorra,1974,europe,l4,l4,35264,,,29520,,
Andorra,1975,europe,l4,l4,34092,,,30705,,
Andorra,1976,europe,l4,l4,34041,,,31777,,
Andorra,1977,europe,l4,l4,33964,,,32771,,
Andorra,1978,europe,l4,l4,33476,,,33737,,
Andorra,1979,europe,l4,l4,32471,,,34818,,
Andorra,1980,europe,l4,l4,32055,,,36067,,
Andorra,1981,europe,l4,l4,30795,,,37500,,
Andorra,1982,europe,l4,l4,29907,,,39114,,
Andorra,1983,europe,l4,l4,29143,,,40867,,
Andorra,1984,europe,l4,l4,28394,,,42706,,
Andorra,1985,europe,l4,l4,27829,,,44600,,
Andorra,1986,europe,l4,l4,27560,,,46517,,
Andorra,1987,europe,l4,l4,27932,,,48455,,
Andorra,1988,europe,l4,l4,28216,,,50434,,
Andorra,1989,europe,l4,l4,28449,,,52448,,
Andorra,1990,europe,l4,l4,28417,81.7,,54509,8.5,
Andorra,1991,europe,l4,l4,28029,81.8,,56671,7.9,
Andorra,1992,europe,l4,l4,27218,81.9,,58888,7.4,
Andorra,1993,europe,l4,l4,26011,82.2,,60971,6.9,
Andorra,1994,europe,l4,l4,25907,82.3,,62677,6.4,
Andorra,1995,europe,l4,l4,26143,82.6,,63850,6,
Andorra,1996,europe,l4,l4,27180,82.8,,64360,5.7,
Andorra,1997,europe,l4,l4,29729,83.1,,64327,5.3,
Andorra,1998,europe,l4,l4,30819,83.3,,64142,5,
Andorra,1999,europe,l4,l4,31940,83.5,,64370,4.8,
Andorra,2000,europe,l4,l4,31662,83.7,,65390,4.6,
Andorra,2001,europe,l4,l4,31794,83.9,,67341,4.4,
Andorra,2002,europe,l4,l4,31866,84.1,,70049,4.2,
Andorra,2003,europe,l4,l4,34500,84.2,,73182,4.1,
Andorra,2004,europe,l4,l4,36330,84.1,,76244,4,
Andorra,2005,europe,l4,l4,39787,84.3,,78867,3.9,
Andorra,2006,europe,l4,l4,42738,84.4,,80991,3.7,
Andorra,2007,europe,l4,l4,43442,84.5,,82683,3.6,
Andorra,2008,europe,l4,l4,41426,84.6,,83861,3.5,
Andorra,2009,europe,l4,l4,41735,84.6,,84462,3.4,
Andorra,2010,europe,l4,l4,38982,84.7,,84449,3.3,
Andorra,2011,europe,l4,l4,41958,84.7,,83751,3.2,
Andorra,2012,europe,l4,l4,41926,84.7,,82431,3.1,
Andorra,2013,europe,l4,l4,43735,84.8,,80788,3,
Andorra,2014,europe,l4,l4,44930,84.8,,79223,2.9,
Andorra,2015,europe,l4,l4,46578,84.8,,78014,2.8,
Andorra,2016,europe,l4,l4,48186,84.8,,77281,,
Andorra,2017,europe,l4,l4,49768,84.8,,76965,,
Andorra,2018,europe,l4,l4,51494,,,76953,,
Andorra,2019,europe,l4,l4,53245,,,77072,,
Andorra,2020,europe,l4,l4,55047,,,77184,,
Andorra,2021,europe,l4,l4,56871,,,77276,,
Andorra,2022,europe,l4,l4,58681,,,77392,,
Andorra,2023,europe,l4,l4,60446,,,77521,,
Andorra,2024,europe,l4,l4,62149,,,77649,,
Andorra,2025,europe,l4,l4,63788,,,77775,,
Andorra,2026,europe,l4,l4,65373,,,77887,,
Andorra,2027,europe,l4,l4,66924,,,77971,,
Andorra,2028,europe,l4,l4,68461,,,78037,,
Andorra,2029,europe,l4,l4,70003,,,78089,,
Andorra,2030,europe,l4,l4,71564,,,78154,,
Andorra,2031,europe,l4,l5,73153,,,78220,,
Andorra,2032,europe,l4,l5,74775,,,78284,,
Andorra,2033,europe,l4,l5,76432,,,78342,,
Andorra,2034,europe,l4,l5,78125,,,78397,,
Andorra,2035,europe,l4,l5,79856,,,78444,,
Andorra,2036,europe,l4,l5,81625,,,78486,,
Andorra,2037,europe,l4,l5,83433,,,78517,,
Andorra,2038,europe,l4,l5,85281,,,78546,,
Andorra,2039,europe,l4,l5,87170,,,78556,,
Andorra,2040,europe,l4,l5,89101,,,78550,,
Andorra,2041,europe,0,0,0,,,78525,,
Andorra,2042,europe,0,0,0,,,78478,,
Andorra,2043,europe,0,0,0,,,78415,,
Andorra,2044,europe,0,0,0,,,78329,,
Andorra,2045,europe,0,0,0,,,78205,,
Andorra,2046,europe,0,0,0,,,78060,,
Andorra,2047,europe,0,0,0,,,77892,,
Andorra,2048,europe,0,0,0,,,77684,,
Andorra,2049,europe,0,0,0,,,77446,,
Andorra,2050,europe,0,0,0,,,77187,,
Andorra,2051,europe,0,0,0,,,76897,,
Andorra,2052,europe,0,0,0,,,76578,,
Andorra,2053,europe,0,0,0,,,76232,,
Andorra,2054,europe,0,0,0,,,75856,,
Andorra,2055,europe,0,0,0,,,75467,,
Andorra,2056,europe,0,0,0,,,75054,,
Andorra,2057,europe,0,0,0,,,74621,,
Andorra,2058,europe,0,0,0,,,74177,,
Andorra,2059,europe,0,0,0,,,73723,,
Andorra,2060,europe,0,0,0,,,73261,,
Andorra,2061,europe,0,0,0,,,72792,,
Andorra,2062,europe,0,0,0,,,72328,,
Andorra,2063,europe,0,0,0,,,71861,,
Andorra,2064,europe,0,0,0,,,71398,,
Andorra,2065,europe,0,0,0,,,70942,,
Andorra,2066,europe,0,0,0,,,70498,,
Andorra,2067,europe,0,0,0,,,70066,,
Andorra,2068,europe,0,0,0,,,69649,,
Andorra,2069,europe,0,0,0,,,69244,,
Andorra,2070,europe,0,0,0,,,68854,,
Andorra,2071,europe,0,0,0,,,68475,,
Andorra,2072,europe,0,0,0,,,68121,,
Andorra,2073,europe,0,0,0,,,67781,,
Andorra,2074,europe,0,0,0,,,67467,,
Andorra,2075,europe,0,0,0,,,67171,,
Andorra,2076,europe,0,0,0,,,66892,,
Andorra,2077,europe,0,0,0,,,66634,,
Andorra,2078,europe,0,0,0,,,66391,,
Andorra,2079,europe,0,0,0,,,66163,,
Andorra,2080,europe,0,0,0,,,65955,,
Andorra,2081,europe,0,0,0,,,65764,,
Andorra,2082,europe,0,0,0,,,65586,,
Andorra,2083,europe,0,0,0,,,65413,,
Andorra,2084,europe,0,0,0,,,65262,,
Andorra,2085,europe,0,0,0,,,65111,,
Andorra,2086,europe,0,0,0,,,64972,,
Andorra,2087,europe,0,0,0,,,64836,,
Andorra,2088,europe,0,0,0,,,64703,,
Andorra,2089,europe,0,0,0,,,64578,,
Andorra,2090,europe,0,0,0,,,64451,,
Andorra,2091,europe,0,0,0,,,64333,,
Andorra,2092,europe,0,0,0,,,64197,,
Andorra,2093,europe,0,0,0,,,64071,,
Andorra,2094,europe,0,0,0,,,63940,,
Andorra,2095,europe,0,0,0,,,63809,,
Andorra,2096,europe,0,0,0,,,63679,,
Andorra,2097,europe,0,0,0,,,63544,,
Andorra,2098,europe,0,0,0,,,63410,,
Andorra,2099,europe,0,0,0,,,63267,,
Andorra,2100,europe,0,0,0,,,63125,,
Angola,1800,africa,l1,l1,618,26.98,6.93,1567028,485.68,
Angola,1801,africa,l1,l1,620,26.98,6.93,1567028,485.68,
Angola,1802,africa,l1,l1,623,26.98,6.93,1567028,485.68,
Angola,1803,africa,l1,l1,626,26.98,6.93,1567028,485.68,
Angola,1804,africa,l1,l1,628,26.98,6.93,1567028,485.68,
Angola,1805,africa,l1,l1,631,26.98,6.93,1567028,485.68,
Angola,1806,africa,l1,l1,634,26.98,6.93,1567028,485.68,
Angola,1807,africa,l1,l1,637,26.98,6.94,1567028,485.68,
Angola,1808,africa,l1,l1,640,26.98,6.94,1567028,485.68,
Angola,1809,africa,l1,l1,642,26.98,6.94,1567028,485.68,
Angola,1810,africa,l1,l1,645,26.98,6.94,1567028,485.68,
Angola,1811,africa,l1,l1,648,26.98,6.94,1567571,485.68,
Angola,1812,africa,l1,l1,651,26.98,6.94,1568660,485.68,
Angola,1813,africa,l1,l1,654,26.98,6.94,1570299,485.68,
Angola,1814,africa,l1,l1,657,26.98,6.94,1572493,485.68,
Angola,1815,africa,l1,l1,660,26.98,6.94,1575246,485.68,
Angola,1816,africa,l1,l1,662,26.98,6.94,1578561,485.68,
Angola,1817,africa,l1,l1,665,26.98,6.94,1582443,485.68,
Angola,1818,africa,l1,l1,668,26.98,6.94,1586896,485.68,
Angola,1819,africa,l1,l1,671,26.98,6.94,1591923,485.68,
Angola,1820,africa,l1,l1,674,26.98,6.94,1597530,485.68,
Angola,1821,africa,l1,l1,677,26.98,6.95,1603720,485.68,
Angola,1822,africa,l1,l1,680,26.98,6.95,1610497,485.68,
Angola,1823,africa,l1,l1,683,26.98,6.95,1617867,485.68,
Angola,1824,africa,l1,l1,686,26.98,6.95,1625833,485.68,
Angola,1825,africa,l1,l1,689,26.98,6.95,1634399,485.68,
Angola,1826,africa,l1,l1,692,26.98,6.95,1643570,485.68,
Angola,1827,africa,l1,l1,695,26.98,6.95,1653350,485.68,
Angola,1828,africa,l1,l1,698,26.98,6.95,1663744,485.68,
Angola,1829,africa,l1,l1,701,26.98,6.95,1674756,485.68,
Angola,1830,africa,l1,l1,704,26.98,6.95,1686390,485.68,
Angola,1831,africa,l1,l1,708,26.98,6.95,1698652,485.68,
Angola,1832,africa,l1,l1,711,26.98,6.95,1711003,485.68,
Angola,1833,africa,l1,l1,714,26.98,6.95,1723444,485.68,
Angola,1834,africa,l1,l1,717,26.98,6.95,1735975,485.68,
